entity_id	valid	rejected	polled	electors	NDF	UPFA	PNF	ONF	UPF	SLLP	ULPP	I-AMI	FSP	USP	NSH	SEP	I-AP	NSSP	AACAAKO	JSP	DNM	ULGC	SLNF
EC-10B	29997.000000000004	1043.0	31040.0	47621.00000000001	20872.999999999993	7791.000000000002	78.0	108.0	163.00000000000003	133.0	101.99999999999999	107.0	78.0	122.0	66.99999999999999	89.99999999999999	54.999999999999986	49.99999999999999	66.0	39.0	30.000000000000007	22.999999999999993	22.000000000000004
EC-10C	25616.0	822.0	26438.0	63217.0	18729.0	5704.999999999999	87.0	102.0	168.99999999999997	124.99999999999999	77.0	94.0	51.0	105.0	61.0	40.0	59.0	38.0	58.0	42.0	40.0	19.0	15.0
EC-10D	35626.99999999999	960.0	36587.00000000001	54566.999999999985	26958.000000000007	7225.000000000002	95.99999999999999	122.99999999999997	155.00000000000003	178.00000000000006	103.0	137.0	69.0	127.99999999999997	71.00000000000001	60.0	62.999999999999986	69.0	69.0	43.00000000000001	44.0	20.0	15.999999999999996
EC-10E	35074.0	1137.9999999999998	36211.99999999999	55890.99999999999	27160.999999999996	6211.0	105.0	180.0	213.00000000000003	192.99999999999997	156.00000000000003	114.00000000000003	89.0	117.99999999999997	88.00000000000001	77.0	56.00000000000001	73.00000000000001	93.0	41.000000000000014	51.00000000000001	22.000000000000004	33.00000000000001
EC-10F	23052.0	574.0000000000001	23626.0	39203.99999999999	18136.999999999993	3936.9999999999995	79.00000000000001	93.00000000000003	125.00000000000001	108.0	65.0	81.99999999999999	43.0	50.0	59.0	52.999999999999986	44.0	46.999999999999986	44.99999999999999	24.000000000000007	30.0	17.000000000000007	14.0
EC-10G	22320.000000000004	576.0000000000001	22895.999999999996	36138.00000000001	17388.0	4212.999999999999	59.00000000000001	65.0	95.99999999999997	87.0	59.00000000000001	49.00000000000001	37.99999999999999	47.0	44.00000000000001	18.000000000000004	36.00000000000001	41.0	28.0	11.000000000000002	22.000000000000004	11.999999999999996	7.0
EC-10H	30456.000000000004	952.9999999999998	31409.0	51701.999999999985	23520.0	5599.0	127.00000000000004	122.99999999999994	215.0	142.00000000000003	80.99999999999999	97.00000000000004	69.0	95.99999999999999	75.99999999999997	51.00000000000001	51.00000000000001	55.99999999999999	62.00000000000003	28.999999999999996	28.999999999999996	18.999999999999993	13.999999999999998
EC-10I	31211.999999999993	660.0000000000002	31872.000000000007	46699.0	24929.0	5404.999999999999	55.000000000000014	51.99999999999999	112.0	110.00000000000003	66.99999999999999	74.00000000000001	40.00000000000001	79.00000000000003	34.0	35.0	44.0	50.0	44.0	22.0	34.0	14.999999999999998	11.0
EC-10J	23095.999999999996	423.0	23519.0	33050.0	17994.0	4501.999999999998	52.00000000000001	41.000000000000014	71.0	81.0	39.99999999999999	41.000000000000014	30.999999999999993	66.0	33.0	23.999999999999996	14.0	27.000000000000007	33.0	10.999999999999998	15.0	11.999999999999998	8.0
EC-10K	53886.00000000001	1940.0	55826.000000000015	79093.0	38856.00000000001	13299.999999999996	179.99999999999991	183.99999999999997	214.99999999999991	161.00000000000003	149.00000000000006	123.0	66.00000000000001	114.99999999999996	105.99999999999997	91.99999999999999	63.0	77.00000000000001	56.000000000000014	41.0	39.00000000000001	37.0	25.999999999999996
EC-10P	15737	454	16191	17026	10885	4607	9	24	19	10	10	22	10	15	8	12	5	73	3	7	10	4	4
EC-11A	53499.999999999985	895.0	54394.999999999985	79433.00000000003	45542.99999999998	6824.0	67.99999999999996	74.00000000000001	159.99999999999994	158.99999999999997	135.99999999999991	78.00000000000001	44.00000000000001	100.0	61.000000000000014	56.99999999999998	31.99999999999999	46.00000000000001	31.99999999999999	23.000000000000004	29.000000000000004	14.999999999999998	18.999999999999993
EC-11B	74080.0	1371.0000000000005	75451.00000000003	109705.0	55683.00000000002	16678.0	148.00000000000003	143.00000000000003	211.99999999999994	212.99999999999997	163.99999999999997	146.0	74.00000000000001	128.0	90.99999999999999	77.99999999999999	52.999999999999986	90.99999999999999	57.00000000000001	29.999999999999993	44.99999999999999	20.000000000000007	25.999999999999993
EC-11C	44888.99999999999	1052.0	45941.0	63920.00000000003	35441.00000000001	7935.000000000002	135.00000000000003	175.99999999999991	185.0	194.99999999999994	151.00000000000003	124.00000000000004	68.00000000000001	67.0	80.99999999999994	78.0	29.00000000000001	69.0	43.99999999999998	18.999999999999996	36.99999999999999	32.000000000000014	23.0
EC-11P	7756	98	7854	8364	4750	2940	7	7	6	7	2	8	5	5	2	3	0	12	0	0	2	0	0
EC-12A	72075.0	747.0000000000003	72822.00000000001	105056.00000000007	60342.00000000001	10337.000000000004	134.99999999999997	114.00000000000007	154.00000000000003	259.0	207.99999999999997	64.0	63.000000000000014	58.99999999999999	83.99999999999999	37.999999999999986	47.0	54.999999999999986	37.0	15.000000000000002	25.000000000000007	18.999999999999993	20.000000000000004
EC-12B	121637.00000000004	1106.0000000000005	122743.00000000004	172498.99999999997	97778.99999999997	21473.0	225.99999999999991	165.00000000000006	276.0000000000001	351.0000000000002	268.99999999999994	152.99999999999994	155.99999999999991	116.00000000000004	168.00000000000003	86.99999999999999	85.99999999999997	104.00000000000003	81.00000000000004	42.00000000000001	51.000000000000036	22.000000000000004	31.99999999999999
EC-12C	54411.99999999999	626.9999999999997	55039.00000000001	87612.00000000001	44484.99999999998	8215.999999999996	159.99999999999991	159.99999999999991	262.0000000000002	266.0	162.99999999999994	98.0	82.99999999999997	80.99999999999999	117.99999999999999	55.000000000000014	53.999999999999986	70.99999999999997	37.99999999999999	31.0	31.0	17.999999999999996	22.0
EC-12P	8462	100	8562	8815	6816	1605	1	2	6	6	1	8	4	2	0	0	0	8	1	1	1	0	0
EC-13A	125063.99999999994	911.0000000000001	125975.00000000004	161999.0	47657.99999999999	76409.00000000004	238.0000000000001	165.99999999999991	55.0	80.99999999999997	76.99999999999999	30.000000000000014	103.99999999999997	45.99999999999999	49.99999999999998	18.999999999999996	22.999999999999996	28.000000000000004	20.999999999999996	20.999999999999996	9.999999999999996	12.999999999999996	15.000000000000007
EC-13B	55333.000000000015	412.0000000000001	55745.0	80356.99999999996	46826.99999999999	7797.000000000001	54.999999999999986	42.00000000000001	91.99999999999999	123.99999999999997	120.99999999999999	37.99999999999998	35.0	48.0	33.00000000000001	13.999999999999998	25.999999999999996	18.99999999999999	19.999999999999996	13.999999999999998	12.999999999999998	8.000000000000002	6.999999999999999
EC-13C	50561.0	342.00000000000006	50903.00000000001	71254.00000000001	45411.0	4683.0	26.0	22.0	61.000000000000014	94.0	68.0	24.0	26.0	31.000000000000007	31.000000000000007	11.0	14.000000000000009	12.0	14.000000000000009	9.000000000000002	12.0	7.000000000000004	5.000000000000003
EC-13D	105148.00000000003	802.0	105950.0	152147.0	81547.00000000001	22425.0	113.0	74.00000000000003	140.00000000000006	235.0000000000001	165.00000000000006	86.00000000000003	63.00000000000002	64.99999999999999	52.99999999999999	23.999999999999993	51.99999999999999	28.999999999999986	30.99999999999999	10.999999999999995	19.00000000000001	9.000000000000002	7.000000000000001
EC-13P	21711	158	21869	22310	11917	9713	14	3	8	9	7	9	6	7	2	1	2	4	2	2	1	2	2
EC-14A	52261.00000000001	442.0000000000001	52702.99999999999	74070.0	24833.000000000007	26715.999999999993	101.99999999999996	74.99999999999997	60.000000000000014	70.00000000000001	63.00000000000001	35.00000000000001	118.00000000000006	44.0	44.0	18.000000000000004	13.0	13.999999999999995	18.000000000000004	5.000000000000003	9.000000000000002	10.000000000000005	13.999999999999995
EC-14B	62759.00000000001	815.9999999999998	63574.999999999985	86978.0	49650.00000000001	12055.999999999996	74.0	77.00000000000003	112.99999999999999	140.00000000000003	114.00000000000001	77.00000000000003	59.999999999999986	97.0	55.00000000000001	34.0	53.00000000000002	38.000000000000014	41.99999999999999	25.99999999999999	20.999999999999996	18.0	13.999999999999995
EC-14C	65719.00000000003	460.9999999999999	66179.99999999999	95804.00000000006	57532.000000000015	7132.000000000001	75.99999999999996	79.00000000000001	142.0	173.99999999999997	159.99999999999997	46.00000000000003	71.0	69.99999999999999	61.99999999999999	36.00000000000001	30.999999999999996	30.999999999999996	25.99999999999999	19.999999999999996	13.999999999999998	9.999999999999998	6.999999999999999
EC-14P	14617	86	14703	15101	8323	6207	11	6	12	3	4	11	21	3	3	0	2	6	3	1	0	0	1
EC-15A	78529.99999999999	601.9999999999997	79132.00000000003	103488.00000000001	31026.999999999985	46848.0	139.0	109.00000000000001	53.00000000000002	63.0	50.00000000000003	44.00000000000001	24.0	35.0	44.999999999999986	9.999999999999998	14.000000000000005	25.000000000000014	11.000000000000002	9.999999999999998	8.000000000000002	8.000000000000002	7.000000000000003
EC-15B	72142.99999999997	658.0	72800.99999999999	94909.99999999997	31444.0	40015.0	138.00000000000003	121.00000000000003	73.0	67.00000000000001	56.99999999999999	62.00000000000001	20.000000000000004	32.00000000000001	34.0	10.000000000000002	9.000000000000002	8.000000000000002	11.999999999999996	6.999999999999997	16.000000000000004	13.000000000000004	5.000000000000001
EC-15C	86089.99999999997	654.0000000000001	86744.0	113857.99999999996	36058.00000000001	49288.99999999999	124.99999999999994	125.9999999999999	71.00000000000003	72.99999999999999	64.99999999999997	54.00000000000001	30.000000000000004	37.99999999999998	48.999999999999986	17.000000000000004	18.00000000000001	15.999999999999988	12.0	10.999999999999995	15.999999999999988	12.999999999999998	9.000000000000005
EC-15D	73147.99999999999	846.9999999999999	73994.99999999999	97885.99999999999	33943.99999999999	38537.999999999985	112.00000000000009	94.00000000000003	70.0	70.0	60.000000000000014	48.0	24.0	35.0	35.0	27.0	14.00000000000001	15.000000000000004	16.0	17.999999999999993	12.0	8.999999999999996	7.000000000000005
EC-15E	59564.000000000015	447.99999999999994	60012.0	76817.0	24562.0	34499.000000000015	87.99999999999997	73.00000000000003	47.0	30.999999999999993	27.999999999999996	52.00000000000001	33.000000000000014	24.999999999999996	30.999999999999993	7.999999999999998	15.000000000000007	15.999999999999996	11.999999999999996	15.000000000000007	13.000000000000002	6.999999999999999	8.999999999999996
EC-15F	57775.99999999999	403.0000000000003	58178.999999999985	74100.0	25172.000000000007	32196.999999999985	68.00000000000003	60.00000000000002	47.00000000000001	35.00000000000001	35.00000000000001	31.000000000000004	21.0	23.0	21.0	10.0	10.0	10.0	10.0	4.000000000000002	12.000000000000004	5.0	5.0
EC-15G	69222.0	517.0000000000003	69739.00000000001	88306.0	31166.0	37573.99999999999	83.0	58.0	36.0	47.00000000000001	42.0	41.0	29.999999999999996	28.0	29.0	14.0	12.0	12.999999999999998	6.0	14.0	12.0	7.999999999999998	9.0
EC-15H	76163.0	768.0000000000001	76931.00000000001	94505.0	33655.00000000001	41989.99999999999	86.99999999999999	53.00000000000001	69.00000000000001	48.99999999999997	36.00000000000001	48.00000000000001	41.000000000000014	24.999999999999993	24.000000000000004	15.000000000000004	9.000000000000002	12.999999999999996	13.999999999999995	12.000000000000002	7.999999999999999	3.9999999999999996	10.999999999999998
EC-15I	77294.00000000001	568.0000000000003	77862.0	100474.00000000003	37527.999999999985	39114.99999999998	91.0	82.00000000000003	89.0	45.0	47.00000000000001	70.00000000000001	59.0	37.00000000000001	33.999999999999986	15.000000000000007	20.00000000000001	5.999999999999999	13.000000000000004	13.000000000000004	18.000000000000004	9.000000000000002	2.9999999999999996
EC-15J	74891.00000000003	621.0000000000002	75512.0	94560.0	32963.99999999999	41422.0	106.00000000000001	72.00000000000003	39.000000000000014	40.0	35.0	45.99999999999998	29.000000000000004	29.999999999999996	29.000000000000004	5.9999999999999964	16.999999999999993	12.999999999999996	7.999999999999998	11.0	12.999999999999996	7.999999999999998	2.9999999999999982
EC-15K	59919.0	435.0	60353.99999999996	77321.00000000001	28365.0	31107.999999999996	69.00000000000004	55.00000000000001	55.00000000000001	37.999999999999986	29.000000000000004	38.999999999999986	22.000000000000007	24.999999999999996	19.999999999999993	16.0	15.000000000000002	7.0	16.0	18.999999999999993	8.0	3.0000000000000004	9.999999999999996
EC-15L	69815.0	583.0000000000002	70398.00000000001	89332.00000000004	37894.99999999999	31429.000000000004	71.99999999999997	49.0	51.000000000000014	47.99999999999999	47.000000000000014	31.999999999999996	31.999999999999996	36.99999999999999	23.000000000000004	8.999999999999996	20.999999999999996	10.000000000000004	5.000000000000002	24.999999999999996	10.000000000000004	11.999999999999998	7.999999999999999
EC-15M	69480.99999999999	833.9999999999998	70315.00000000001	90682.00000000001	35591.00000000002	33243.000000000015	91.99999999999997	82.00000000000001	61.99999999999998	63.999999999999986	50.999999999999986	49.99999999999998	40.000000000000014	40.000000000000014	33.99999999999999	20.000000000000007	20.000000000000007	16.999999999999996	20.000000000000007	19.00000000000001	15.999999999999996	12.999999999999998	6.999999999999998
EC-15N	52409.0	511.9999999999998	52921.0	70204.00000000006	23847.0	28009.99999999999	79.00000000000006	84.99999999999999	62.999999999999986	45.999999999999986	44.99999999999999	47.00000000000001	33.0	34.00000000000001	25.999999999999982	11.0	17.000000000000004	9.999999999999995	12.999999999999991	19.99999999999999	9.999999999999995	6.000000000000003	7.0000000000000036
EC-15P	65179	835	66014	66934	33384	31591	25	19	14	8	10	18	27	13	7	8	5	2	5	30	5	6	2
EC-16A	84276.99999999999	1151.0	85427.99999999999	125701.99999999996	58844.0	24234.999999999996	107.00000000000001	123.0	161.00000000000006	156.00000000000003	130.99999999999997	124.99999999999997	50.000000000000014	98.00000000000001	42.99999999999999	32.0	31.000000000000007	29.000000000000004	42.99999999999999	17.0	19.999999999999993	22.0	9.999999999999996
EC-16B	84093.0	778.0	84871.00000000001	112977.99999999997	31026.00000000001	52224.99999999999	167.9999999999999	149.0	88.00000000000004	61.999999999999986	67.0	63.0	59.00000000000001	39.999999999999986	30.999999999999993	18.000000000000007	16.0	23.000000000000007	12.999999999999998	9.000000000000004	16.0	12.999999999999998	6.999999999999995
EC-16C	86984.99999999997	985.0	87969.99999999997	118171.00000000003	42187.00000000001	43928.00000000002	146.00000000000003	91.0	84.00000000000001	91.0	65.0	84.00000000000001	68.00000000000003	64.00000000000003	28.0	31.0	16.000000000000007	14.0	26.999999999999996	18.999999999999993	16.000000000000007	14.0	12.000000000000004
EC-16D	63539.000000000015	558.0000000000002	64097.000000000015	89974.99999999996	29933.999999999993	33119.000000000015	75.99999999999996	49.999999999999986	49.999999999999986	52.000000000000014	32.99999999999999	52.000000000000014	39.99999999999999	29.999999999999993	23.00000000000001	19.999999999999996	12.0	7.0	9.0	11.000000000000005	8.000000000000002	4.000000000000001	9.0
EC-16E	75338.99999999999	722.0	76061.00000000001	106182.99999999997	35218.0	39523.00000000001	82.0	75.00000000000003	54.0	42.00000000000001	43.00000000000002	49.99999999999999	82.0	37.000000000000036	21.99999999999999	14.999999999999998	17.999999999999996	10.999999999999995	14.0	8.999999999999998	19.999999999999996	19.0	4.999999999999999
EC-16P	9617	106	9723	9975	4864	4721	0	3	0	3	0	6	7	1	1	1	1	1	1	4	1	2	0
EC-17A	60620.00000000002	426.00000000000006	61045.99999999999	81995.99999999997	24260.999999999993	35772.000000000015	121.00000000000004	99.00000000000003	70.99999999999999	49.0	47.0	36.00000000000001	21.999999999999996	28.0	28.0	10.0	18.000000000000004	12.0	10.999999999999998	8.000000000000002	8.000000000000002	14.0	5.0
EC-17B	60200.99999999999	468.0000000000001	60668.99999999999	81099.00000000003	27661.99999999999	31847.000000000004	109.00000000000004	97.0	71.99999999999996	82.00000000000001	67.00000000000003	46.00000000000001	35.99999999999998	63.0	32.0	8.999999999999995	15.0	14.0	9.999999999999998	8.999999999999995	8.999999999999995	14.0	8.0
EC-17C	75347.00000000001	650.9999999999999	75998.0	97576.00000000003	35779.0	38947.00000000001	109.99999999999999	75.99999999999997	60.99999999999998	53.00000000000001	46.0	46.0	60.99999999999998	31.999999999999996	36.0	18.999999999999993	14.0	12.0	10.999999999999998	15.999999999999998	7.999999999999999	9.0	10.999999999999998
EC-17D	76956.99999999999	720.0000000000002	77676.99999999999	102690.99999999999	33791.00000000001	42349.0	148.00000000000003	103.00000000000003	92.00000000000003	82.0	79.00000000000003	72.00000000000001	33.99999999999999	42.00000000000001	39.00000000000001	13.000000000000004	19.999999999999996	23.000000000000007	19.999999999999996	15.999999999999998	12.0	15.999999999999998	6.0
EC-17E	96579.99999999997	771.0000000000002	97351.00000000003	125162.0	41611.99999999999	54007.99999999997	172.00000000000003	130.00000000000003	88.00000000000007	88.99999999999999	112.00000000000006	59.0	75.00000000000001	47.0	47.0	26.000000000000007	22.000000000000018	16.000000000000004	14.000000000000007	17.999999999999993	14.000000000000007	17.999999999999993	13.000000000000004
EC-17F	49389.99999999999	406.00000000000017	49796.00000000002	64778.000000000015	22860.000000000007	26032.000000000004	88.00000000000003	77.99999999999997	53.99999999999999	41.0	45.0	25.999999999999996	35.99999999999999	24.000000000000004	30.999999999999996	12.000000000000002	17.0	10.0	3.999999999999999	5.0	10.0	10.0	6.9999999999999964
EC-17G	62665.99999999999	559.0000000000002	63225.0	83431.0	29410.0	32562.99999999998	121.99999999999994	78.0	87.00000000000001	60.0	62.000000000000014	56.0	42.00000000000002	46.00000000000001	21.99999999999998	13.000000000000002	21.00000000000001	21.00000000000001	14.0	13.000000000000002	13.000000000000002	19.000000000000007	3.9999999999999996
EC-17P	42872	499	43371	44144	23032	19643	31	24	23	13	6	31	18	6	10	2	2	5	2	13	2	5	4
EC-18A	65197.99999999999	491.0000000000002	65688.99999999999	83394.99999999997	32743.999999999996	31747.0	136.99999999999997	91.00000000000001	38.000000000000014	60.99999999999997	58.00000000000001	36.99999999999999	120.00000000000003	34.99999999999999	28.00000000000001	14.000000000000005	12.0	9.999999999999998	22.999999999999993	14.000000000000005	9.999999999999998	10.999999999999998	8.0
EC-18B	61007.00000000001	306.9999999999999	61314.00000000001	77505.0	32875.0	27623.000000000007	73.0	73.0	36.0	60.0	73.0	28.0	60.0	31.999999999999996	14.0	7.999999999999999	10.0	5.0	9.0	14.0	10.0	3.0	0.9999999999999999
EC-18C	115934.99999999996	849.9999999999999	116784.99999999997	146225.0	72875.00000000001	41961.00000000001	149.0	123.0	82.0	130.00000000000003	164.99999999999991	35.00000000000001	144.99999999999991	55.99999999999999	57.99999999999997	20.000000000000004	35.00000000000001	21.000000000000007	18.999999999999996	15.0	20.000000000000004	13.000000000000005	13.000000000000005
EC-18P	13856	142	13998	14213	9480	4309	11	5	10	6	2	7	11	6	3	1	2	0	2	1	0	0	0
EC-19A	75351.00000000004	930.0000000000002	76281.0	95714.99999999999	31495.000000000004	42718.0	190.99999999999997	213.00000000000009	151.00000000000003	70.99999999999999	89.99999999999999	91.00000000000001	38.00000000000002	70.99999999999999	60.000000000000014	18.000000000000007	23.000000000000004	32.99999999999998	23.000000000000004	9.000000000000004	27.000000000000014	15.000000000000004	14.000000000000007
EC-19B	39378.99999999999	822.0	40200.99999999999	51294.99999999999	15127.999999999995	23518.000000000007	109.99999999999999	112.0	82.0	60.99999999999999	50.99999999999999	53.00000000000001	38.0	36.0	41.0	14.0	17.000000000000004	31.000000000000004	21.000000000000004	14.0	14.0	31.000000000000004	7.0
EC-19C	46995.999999999985	900.0000000000002	47896.00000000001	62900.999999999985	25598.00000000001	20202.0	132.00000000000003	127.99999999999996	186.0	124.99999999999999	122.00000000000004	96.0	68.99999999999997	74.99999999999996	50.0	37.00000000000001	33.00000000000001	48.0	36.0	19.000000000000004	22.99999999999999	9.0	7.999999999999997
EC-19D	43234.00000000001	629.9999999999999	43863.99999999999	55185.0	22659.000000000004	20062.0	68.00000000000001	50.99999999999999	60.99999999999999	47.0	45.00000000000001	41.0	47.0	42.99999999999999	17.000000000000004	15.999999999999998	15.0	13.000000000000002	22.000000000000004	11.000000000000002	6.0	4.999999999999999	4.999999999999999
EC-19E	54322.00000000001	1040.0	55362.00000000002	69908.99999999999	27797.000000000007	25419.999999999996	149.0	125.99999999999996	117.99999999999999	111.00000000000001	92.00000000000001	85.00000000000001	49.0	71.0	52.999999999999986	30.0	50.0	36.99999999999999	35.0	34.0	33.0	9.0	23.000000000000004
EC-19F	48966.00000000001	621.0	49586.99999999999	62688.99999999999	22894.000000000004	25337.0	100.99999999999997	90.99999999999999	71.0	80.99999999999997	70.00000000000001	44.99999999999999	55.99999999999999	57.99999999999999	28.999999999999996	19.999999999999996	19.999999999999996	17.999999999999993	23.000000000000007	19.0	9.999999999999998	12.000000000000002	11.0
EC-19G	58074.99999999999	663.9999999999995	58739.0	74436.00000000001	29431.00000000001	27874.0	92.99999999999999	91.0	114.99999999999999	56.0	57.0	71.0	56.0	55.00000000000001	29.999999999999993	29.0	23.000000000000004	27.0	19.99999999999999	18.000000000000004	7.0	12.000000000000002	9.999999999999995
EC-19H	64981.000000000015	966.0000000000001	65947.00000000003	83147.00000000001	32766.00000000002	31271.999999999993	105.00000000000003	122.00000000000001	105.99999999999996	68.99999999999999	92.00000000000003	94.99999999999997	63.0	66.0	53.999999999999986	33.0	34.0	21.0	28.999999999999996	22.000000000000004	13.000000000000007	6.999999999999999	12.0
EC-19I	49507.00000000003	873.9999999999998	50381.00000000001	65208.99999999999	28725.00000000001	19725.0	96.99999999999999	106.99999999999997	141.00000000000003	122.99999999999999	100.99999999999999	79.99999999999999	62.0	78.99999999999997	41.0	43.999999999999986	46.000000000000014	32.99999999999999	36.00000000000001	18.000000000000004	16.999999999999996	21.999999999999993	9.999999999999998
EC-19P	26259	424	26683	27142	13031	13115	6	11	7	4	3	13	24	9	8	3	0	4	4	6	3	2	6
EC-20A	62565.00000000002	774.9999999999998	63339.99999999998	83003.00000000003	23703.999999999993	37987.00000000001	139.99999999999997	137.99999999999994	87.0	60.99999999999999	80.99999999999997	62.00000000000003	72.00000000000003	60.99999999999999	46.00000000000001	13.999999999999996	19.000000000000007	27.999999999999993	16.000000000000007	17.000000000000004	13.999999999999996	10.999999999999996	6.999999999999998
EC-20B	81715.99999999999	1113.000000000001	82829.00000000003	107677.99999999999	30381.000000000007	50408.0	178.99999999999997	150.00000000000003	92.99999999999996	78.00000000000004	54.00000000000001	62.00000000000001	41.000000000000014	67.99999999999999	46.00000000000003	16.999999999999996	33.00000000000001	21.999999999999996	17.999999999999993	24.000000000000014	15.999999999999998	13.999999999999998	12.000000000000007
EC-20C	120987.99999999999	1348.9999999999998	122336.99999999999	149116.00000000003	43678.0	76068.99999999997	240.99999999999997	209.99999999999997	88.99999999999999	79.99999999999997	98.00000000000001	87.99999999999999	119.99999999999999	76.99999999999999	64.99999999999997	12.000000000000002	25.000000000000004	38.0	29.000000000000004	24.000000000000004	21.000000000000004	14.999999999999998	8.999999999999998
EC-20P	15847	212	16059	16349	7513	8281	7	10	6	4	4	2	7	4	1	0	0	2	2	1	0	3	0
EC-21A	78442.99999999999	638.0000000000001	79081.0	96169.99999999999	32105.999999999993	45606.000000000015	139.99999999999997	92.00000000000003	57.99999999999999	65.0	57.99999999999999	42.000000000000014	50.00000000000001	51.99999999999998	44.000000000000014	22.000000000000007	16.0	25.99999999999999	18.999999999999993	18.0	17.0	4.0	8.0
EC-21B	99551.99999999999	1074.0000000000002	100626.0	121108.0	43608.00000000002	54989.0	169.0	134.0	71.0	87.00000000000001	90.00000000000003	85.00000000000001	45.999999999999986	52.0	53.0	20.999999999999993	27.0	18.999999999999996	20.999999999999993	31.0	20.999999999999993	13.999999999999998	13.999999999999998
EC-21C	69062.0	834.0000000000001	69895.99999999999	83934.00000000001	33095.0	34974.99999999999	137.00000000000003	118.0	91.0	99.00000000000003	109.00000000000001	67.00000000000001	41.99999999999999	64.00000000000001	50.99999999999999	38.0	28.0	33.00000000000001	25.999999999999996	28.0	23.0	20.999999999999996	17.0
EC-21D	86474.00000000001	1008.9999999999997	87483.0	106574.99999999994	40501.0	44798.0	168.00000000000006	151.00000000000003	102.0	112.00000000000003	114.00000000000001	81.99999999999999	79.00000000000003	69.00000000000001	58.999999999999986	36.000000000000014	43.0	40.0	32.00000000000001	28.000000000000007	23.0	14.000000000000004	23.0
EC-21E	82588.99999999999	1023.0	83611.99999999999	102618.0	38365.999999999985	42939.99999999999	209.00000000000003	182.99999999999986	113.0	136.0	114.99999999999999	92.99999999999997	61.99999999999999	86.0	73.99999999999997	29.000000000000007	30.999999999999996	34.99999999999998	27.000000000000018	25.00000000000001	27.000000000000018	17.999999999999996	20.0
EC-21F	79772.00000000004	955.9999999999999	80727.99999999999	96156.00000000003	32188.0	46274.99999999997	202.00000000000003	179.0	110.0	126.00000000000001	106.99999999999999	96.0	58.000000000000014	99.0	83.0	36.99999999999999	36.99999999999999	42.999999999999986	42.999999999999986	24.0	26.0	19.000000000000007	19.999999999999996
EC-21G	52579.99999999998	511.0	53090.99999999999	62773.00000000001	19508.00000000001	32336.000000000004	137.99999999999997	127.00000000000003	44.99999999999998	54.0	55.0	48.00000000000001	51.0	43.99999999999999	42.999999999999986	20.999999999999986	31.0	21.999999999999996	15.0	13.999999999999998	9.999999999999998	9.0	9.0
EC-21H	110636.0	1285.0	111920.99999999997	140748.0	44089.00000000001	65270.00000000001	206.99999999999997	223.0	104.0	104.99999999999996	102.00000000000003	73.0	114.99999999999999	73.0	83.99999999999999	26.0	30.000000000000014	35.0	22.000000000000007	23.000000000000007	17.0	20.999999999999996	17.0
EC-21P	20976	326	21302	21630	9053	11864	9	10	2	3	0	2	13	6	1	0	2	0	1	7	1	0	2
EC-22A	69672.0	715.0000000000003	70386.99999999999	87800.0	32163.000000000004	36838.00000000001	108.00000000000003	76.00000000000001	71.99999999999999	60.00000000000001	66.0	62.00000000000002	51.0	35.0	17.999999999999996	16.0	20.999999999999993	12.999999999999998	20.999999999999993	17.000000000000004	12.0	16.0	7.000000000000003
EC-22B	51910.999999999985	855.0000000000001	52766.0	67375.0	22699.000000000004	28608.0	79.99999999999999	58.999999999999986	57.99999999999999	55.999999999999986	46.0	65.99999999999999	75.99999999999999	32.99999999999999	27.999999999999993	15.000000000000002	19.999999999999996	9.999999999999998	13.000000000000004	9.000000000000002	13.000000000000004	13.000000000000004	9.000000000000002
EC-22C	54827.00000000003	630.0000000000002	55457.000000000015	71183.0	23852.999999999996	30451.999999999996	66.00000000000001	75.99999999999999	43.0	39.00000000000001	29.0	51.0	70.99999999999999	29.0	19.999999999999996	16.999999999999996	16.999999999999996	10.999999999999998	11.999999999999998	16.999999999999996	9.000000000000004	9.999999999999998	4.999999999999999
EC-22D	50627.99999999999	456.9999999999999	51085.0	65337.000000000015	22689.999999999996	27400.0	80.0	75.0	37.00000000000001	47.99999999999999	53.000000000000014	48.99999999999997	45.999999999999986	37.999999999999986	20.999999999999996	8.0	18.000000000000004	9.000000000000002	16.0	11.999999999999998	9.000000000000002	8.0	10.999999999999996
EC-22E	69389.00000000001	777.9999999999999	70166.99999999999	90627.00000000004	40066.00000000001	28561.0	78.99999999999996	77.00000000000001	87.0	85.0	75.0	77.00000000000001	70.99999999999997	41.0	22.000000000000004	18.0	28.0	15.999999999999993	29.999999999999993	23.000000000000007	19.999999999999996	3.9999999999999982	9.0
EC-22F	40641.00000000001	417.00000000000006	41057.999999999985	53206.999999999985	19296.999999999993	20742.0	90.99999999999997	76.99999999999999	56.0	54.0	50.999999999999986	59.00000000000002	56.99999999999999	30.999999999999996	30.0	13.0	17.999999999999996	19.000000000000004	9.999999999999998	8.999999999999998	15.999999999999996	5.999999999999999	4.999999999999999
EC-22G	58703.00000000001	808.9999999999997	59512.00000000001	74243.99999999999	26970.0	30890.000000000007	115.99999999999999	103.0	66.00000000000001	107.0	104.00000000000001	38.99999999999999	52.00000000000001	55.0	35.999999999999986	43.000000000000014	20.999999999999993	23.999999999999993	15.000000000000005	17.999999999999993	11.999999999999996	15.000000000000005	17.000000000000004
