entity_id	valid	rejected	polled	electors	UPFA	UNP	DNA	ITAK	UPF	TMVP	SMBP	TULF	AITC	DPLF	SLNF	IG4B	EDF	EPDP	ONF	UNAF	ELPP	LLF	USP	IG4J	PERLF	IG2G	JSP	UDF	IG6B	IG8B	DUA	IG3J	IG6J	ELMS	PNF	IG6G	IG5J	IG5M	SEP	SLLP	OWORS	IG8K	IG5B	IG9G	IG7G	IG9V	IG7J	IG5N	IG2M	IG4M	IG9K	IG2J	IG5G	IG5K	NPP	IG9J	IG4K	IG1A	IG1K	IG3K	MNA	OWO	IG6D	TLP	IG9M	MLF	IG1M	IG4H	IG3M	IG8D	IG7K	RJP	IG7M	IG1B	IG7T	IG6A	IG8M	IG8J	IG7A	AITUF	IG6M	J	IG1J	IG3B	IG3G	IG2K	IG6K	IG9D	IG8G	IG7C	CDUA	IG9B	IG4G	IG5A	IG8C	IG5P	IG7V	IG8R	IG2A	IG1H	IG3T	IG2R	IG3A	IG2B	IG9N	IG3H	IG7R	IG9R	IG4C	IG9C	IG3R	IG8P	IG7P	IG1G	IG6T	IG4P	IG2C	IG9P	IG8V	IG6P	IG2V	IG7B	IG6N	IG5T	IG2P	IG3N	IG1R	IG5V	IG3C	IG6V	IG2H	IG2N	IG1C	IG3P	IG4R	IG5D	IG5R	IG6C	IG4T	IG1P	NSU	IG3D	IG7N	IG4N	IG2D	IG5C	IG4V	IG9T	IG1T	IG2T	IG1N	OWOS	IG4D	IG4A	IG3V	IG1D	IG8N	IG6R	IG8T	IG1V	IG7D	JS	OORS
EC-02K	64416.0	3518.0000000000005	67956.99999999999	104155.00000000001	46356.00000000001	14185.000000000004	3708.9999999999995	0	0	0	0	0	0	0	33.99999999999998	0	0	0	0	15.000000000000002	0	0	0	0	0	23.0	13.999999999999998	5.000000000000002	0	0	0	0	0	2.0	3.000000000000001	0.0	0	0	0	2.0	3.000000000000001	0	0	17.999999999999996	3.000000000000001	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	4.0	0	0	0	3.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-02L	67156.00000000001	2998.0000000000005	70181.0	107786.00000000001	41478.00000000001	20438.0	5089.000000000002	0	0	0	0	0	0	0	12.999999999999996	0	0	0	0	14.000000000000004	0	0	0	0	0	47.00000000000001	1.9999999999999996	7.000000000000002	0	0	0	0	0	3.999999999999999	4.999999999999999	6.0	0	0	0	7.000000000000002	1.9999999999999996	0	0	12.999999999999996	3.0	0	0	0	0	0	0	0	0.9999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	1.9999999999999996	0	0	0	0.9999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-02M	52247.0	2668.0	54953.00000000001	83104.99999999999	30276.000000000007	16479.000000000004	5322.000000000002	0	0	0	0	0	0	0	14.999999999999996	0	0	0	0	19.999999999999993	0	0	0	0	0	37.0	6.000000000000001	9.0	0	0	0	0	0	0.0	3.999999999999999	3.0000000000000004	0	0	0	7.999999999999998	0.9999999999999998	0	0	21.0	6.000000000000001	0	0	0	0	0	0	0	1.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.000000000000001	0	0	0	3.999999999999999	0	0	0	1.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-02P	30897	939	31855	32505	21975	5892	2930	0	0	0	0	0	0	0	37	0	0	0	0	6	0	0	0	0	0	10	5	8	0	0	0	0	0	0	1	2	0	0	0	2	4	0	0	6	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-03A	63414.00000000001	5851.0	69320.00000000001	105569.00000000003	37818.0	18022.0	7339.999999999999	0	0	0	4.999999999999999	0	0	0	20.999999999999996	0	0	0	32.0	11.0	0	34.0	0	0	0	0	2.0	9.999999999999998	0	0	0	0	0	2.0	9.000000000000002	0	0	0	0	2.0	6.0	0.0	0	0	0	0	0	0	0	0	2.0	0	0	9.999999999999998	0	0	6.999999999999998	0	0.0	4.0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-03B	70080.99999999997	7122.000000000003	77258.00000000003	118942.00000000007	44926.99999999996	19017.000000000007	5802.999999999999	0	0	0	5.0000000000000036	0	0	0	15.999999999999996	0	0	0	53.000000000000014	11.000000000000002	0	15.999999999999996	0	0	0	0	6.000000000000001	12.000000000000002	0	0	0	0	0	5.0000000000000036	6.000000000000001	0	0	0	0	0.9999999999999998	9.0	11.000000000000002	0	0	0	0	0	0	0	0	44.999999999999986	0	0	20.000000000000014	0	0	15.999999999999996	0	0.9999999999999998	11.000000000000002	0	0	0	0	0	0	0	0	0	0	3.0000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9999999999999996	3.0000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-03C	65192.00000000001	6099.999999999998	71378.99999999999	108781.0	44136.00000000003	16612.999999999993	4019.9999999999995	0	0	0	0.0	0	0	0	123.0	0	0	0	48.00000000000001	10.999999999999991	0	26.0	0	0	0	0	7.0	12.000000000000002	0	0	0	0	0	1.9999999999999996	6.000000000000001	0	0	0	0	3.999999999999999	3.0000000000000004	3.999999999999999	0	0	0	0	0	0	0	0	53.00000000000001	0	0	7.999999999999998	0	0	9.000000000000004	0	0.9999999999999998	28.0	0	0	0	0	0	0	0	0	0	0	3.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	3.0000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-03D	43049.0	5734.000000000001	48826.999999999985	74990.99999999994	29522.000000000004	11737.000000000002	1577.0	0	0	0	0.9999999999999999	0	0	0	0.0	0	0	0	31.999999999999996	15.000000000000002	0	3.9999999999999996	0	0	0	0	3.0	5.000000000000001	0	0	0	0	0	6.0	3.0	0	0	0	0	0.9999999999999999	1.9999999999999998	1.9999999999999998	0	0	0	0	0	0	0	0	20.999999999999996	0	0	11.000000000000002	0	0	14.000000000000009	0	0.9999999999999999	7.999999999999999	0	0	0	0	0	0	0	0	0	0	1.9999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	5.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-03E	56483.999999999985	6565.999999999997	63100.00000000001	99737.00000000001	35919.99999999999	17295.000000000004	2990.0000000000005	0	0	0	2.0	0	0	0	5.000000000000002	0	0	0	37.0	26.0	0	10.000000000000004	0	0	0	0	5.000000000000002	11.999999999999998	0	0	0	0	0	7.000000000000003	7.000000000000003	0	0	0	0	1.0	2.9999999999999996	11.999999999999998	0	0	0	0	0	0	0	0	8.0	0	0	14.000000000000005	0	0	10.000000000000004	0	1.0	7.000000000000003	0	0	0	0	0	0	0	0	0	0	13.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	5.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-03F	60975.000000000015	6056.000000000001	67070.0	106878.00000000001	38299.99999999999	16838.0	5584.000000000001	0	0	0	1.9999999999999998	0	0	0	2.9999999999999996	0	0	0	36.00000000000001	20.00000000000001	0	13.999999999999996	0	0	0	0	0.9999999999999999	10.000000000000005	0	0	0	0	0	1.9999999999999998	7.999999999999999	0	0	0	0	1.9999999999999998	10.000000000000005	0.0	0	0	0	0	0	0	0	0	9.000000000000002	0	0	20.00000000000001	0	0	11.999999999999998	0	0.0	13.000000000000002	0	0	0	0	0	0	0	0	0	0	6.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9999999999999996	3.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-03G	60413.0	6644.000000000001	67107.99999999999	104363.0	32709.000000000004	21737.0	5716.000000000001	0	0	0	2.0	0	0	0	0.0	0	0	0	33.999999999999986	22.999999999999996	0	13.000000000000002	0	0	0	0	12.0	14.999999999999996	0	0	0	0	0	6.0	4.999999999999999	0	0	0	0	1.0	4.999999999999999	1.0	0	0	0	0	0	0	0	0	4.0	0	0	14.999999999999996	0	0	13.000000000000002	0	0.0	14.000000000000002	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-03H	52074.99999999999	6851.000000000002	58993.99999999999	93972.00000000003	35540.99999999999	14402.000000000007	1908.9999999999998	0	0	0	2.0000000000000013	0	0	0	1.0000000000000007	0	0	0	31.000000000000004	17.000000000000007	0	8.000000000000005	0	0	0	0	3.0000000000000004	11.000000000000005	0	0	0	0	0	2.0000000000000013	9.0	0	0	0	0	6.000000000000001	5.000000000000001	2.0000000000000013	0	0	0	0	0	0	0	0	5.000000000000001	0	0	13.999999999999998	0	0	6.000000000000001	0	0.0	8.000000000000005	0	0	0	0	0	0	0	0	0	0	11.000000000000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0000000000000004	6.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-03P	20717	827	21550	21953	14963	3935	1783	0	0	0	3	0	0	0	3	0	0	0	7	1	0	2	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04A	28337.000000000007	3007.0	31360.999999999993	52553.00000000001	18198.000000000004	8836.000000000004	1209.0000000000002	0	0	0	1.0000000000000002	0	0	0	9.999999999999998	0	0	0	0	15.0	0	1.0000000000000002	0	0	0	0	4.000000000000001	0	0	0	0	0	0	3.000000000000001	8.000000000000002	0	0	2.0000000000000004	0	0.0	0	0	0	0	0	0	0	0	2.0000000000000004	2.0000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0000000000000004	3.000000000000001	0.0	0	2.0000000000000004	0	0	0	0.0	0	0	0	1.0000000000000002	0	0	0	1.0000000000000002	0	0	0	0	0	0	0	0	0	4.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04B	79997.00000000003	8345.0	88401.00000000007	147474.99999999997	46026.0	30124.0	3551.0000000000023	0	0	0	0.0	0	0	0	62.0	0	0	0	0	38.000000000000014	0	4.999999999999999	0	0	0	0	4.999999999999999	0	0	0	0	0	0	7.000000000000004	8.999999999999998	0	0	12.000000000000005	0	4.999999999999999	0	0	0	0	0	0	0	0	6.000000000000003	4.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.999999999999999	19.999999999999996	3.999999999999999	0	3.0000000000000013	0	0	0	3.999999999999999	0	0	0	3.999999999999999	0	0	0	4.999999999999999	0	0	0	0	0	0	0	0	0	3.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04C	41918.000000000015	5177.000000000002	47126.99999999999	78687.99999999999	23955.999999999993	16214.000000000004	1476.9999999999998	0	0	0	2.999999999999999	0	0	0	132.00000000000003	0	0	0	0	34.0	0	1.9999999999999998	0	0	0	0	0.9999999999999999	0	0	0	0	0	0	7.999999999999999	0.9999999999999999	0	0	5.0	0	1.9999999999999998	0	0	0	0	0	0	0	0	6.999999999999998	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.999999999999999	0.9999999999999999	0.9999999999999999	0	0.0	0	0	0	1.9999999999999998	0	0	0	3.9999999999999996	0	0	0	0.9999999999999999	0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04D	29015.999999999996	4163.000000000002	33223.00000000001	55629.000000000015	20851.000000000004	7543.999999999998	521.0000000000001	0	0	0	0.0	0	0	0	12.999999999999996	0	0	0	0	12.000000000000002	0	1.9999999999999996	0	0	0	0	1.9999999999999996	0	0	0	0	0	0	6.000000000000001	3.0000000000000004	0	0	1.9999999999999996	0	0.0	0	0	0	0	0	0	0	0	3.0000000000000004	3.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0000000000000004	3.999999999999999	0.0	0	0.0	0	0	0	0.9999999999999998	0	0	0	18.0	0	0	0	0.9999999999999998	0	0	0	0	0	0	0	0	0	3.0000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04E	22916.000000000007	3540.0	26479.0	45143.999999999985	14274.999999999996	7731.999999999999	800.0000000000002	0	0	0	3.0000000000000013	0	0	0	38.99999999999999	0	0	0	0	8.999999999999998	0	3.0000000000000013	0	0	0	0	1.0	0	0	0	0	0	0	2.0	3.0000000000000013	0	0	3.0000000000000013	0	0.0	0	0	0	0	0	0	0	0	1.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	2.0	0.0	0	3.0000000000000013	0	0	0	1.0	0	0	0	8.999999999999998	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04F	45482.99999999997	4783.000000000001	50297.99999999999	85856.99999999999	26069.99999999999	16282.0	2775.000000000001	0	0	0	2.000000000000001	0	0	0	204.99999999999997	0	0	0	0	22.0	0	5.0	0	0	0	0	5.0	0	0	0	0	0	0	3.0000000000000004	7.000000000000001	0	0	2.000000000000001	0	5.0	0	0	0	0	0	0	0	0	3.0000000000000004	8.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	4.000000000000002	1.0000000000000004	0	2.000000000000001	0	0	0	0.0	0	0	0	4.000000000000002	0	0	0	2.000000000000001	0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04G	34855.0	4763.000000000001	39649.0	65175.99999999999	20848.000000000007	13145.0	735.9999999999998	0	0	0	0.0	0	0	0	35.00000000000001	0	0	0	0	22.999999999999993	0	0.9999999999999998	0	0	0	0	1.9999999999999996	0	0	0	0	0	0	1.9999999999999996	5.000000000000001	0	0	5.000000000000001	0	0.9999999999999998	0	0	0	0	0	0	0	0	0.9999999999999998	2.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.999999999999999	1.9999999999999996	0.9999999999999998	0	0.9999999999999998	0	0	0	0.0	0	0	0	0.9999999999999998	0	0	0	0.0	0	0	0	0	0	0	0	0	0	1.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04H	40182.0	2935.0	43140.000000000015	72905.99999999999	21430.999999999996	15411.000000000004	2965.0000000000005	0	0	0	2.0	0	0	0	280.0	0	0	0	0	13.0	0	4.0	0	0	0	0	2.0	0	0	0	0	0	0	5.999999999999999	2.0	0	0	2.9999999999999996	0	4.0	0	0	0	0	0	0	0	0	14.0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	2.0	0.0	0	1.0	0	0	0	1.0	0	0	0	5.999999999999999	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04I	20972.0	1389.0000000000002	22369.0	36938.0	9187.0	10226.0	1454.0	0	0	0	1.0000000000000002	0	0	0	53.99999999999999	0	0	0	0	5.000000000000001	0	5.999999999999998	0	0	0	0	4.000000000000001	0	0	0	0	0	0	2.0000000000000004	1.0000000000000002	0	0	1.0000000000000002	0	1.0000000000000002	0	0	0	0	0	0	0	0	2.0000000000000004	1.0000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0000000000000002	0.0	0	0.0	0	0	0	0.0	0	0	0	1.0000000000000002	0	0	0	10.000000000000002	0	0	0	0	0	0	0	0	0	1.0000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04J	43160.00000000001	3861.9999999999995	47041.00000000001	76995.99999999997	26419.0	14620.999999999995	1982.9999999999998	0	0	0	1.9999999999999996	0	0	0	15.0	0	0	0	0	10.999999999999998	0	18.0	0	0	0	0	3.999999999999999	0	0	0	0	0	0	1.9999999999999996	6.000000000000001	0	0	3.999999999999999	0	1.9999999999999996	0	0	0	0	0	0	0	0	3.999999999999999	3.0000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.999999999999999	1.9999999999999996	0.9999999999999998	0	3.0000000000000004	0	0	0	0.0	0	0	0	0.9999999999999998	0	0	0	0.9999999999999998	0	0	0	0	0	0	0	0	0	0.9999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04K	43813.00000000001	4042.999999999999	47881.99999999999	76811.99999999999	26154.0	15590.000000000005	1949.0	0	0	0	0.9999999999999998	0	0	0	23.000000000000004	0	0	0	0	15.999999999999996	0	7.999999999999998	0	0	0	0	7.999999999999998	0	0	0	0	0	0	5.000000000000001	5.999999999999996	0	0	2.999999999999998	0	0.0	0	0	0	0	0	0	0	0	3.999999999999999	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.999999999999996	1.9999999999999996	0.9999999999999998	0	1.9999999999999996	0	0	0	0.0	0	0	0	1.9999999999999996	0	0	0	0.9999999999999998	0	0	0	0	0	0	0	0	0	2.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04L	48400.999999999985	6780.0	55239.000000000015	91145.99999999999	27843.000000000004	19143.999999999996	1228.0000000000002	0	0	0	0.9999999999999998	0	0	0	13.0	0	0	0	0	31.0	0	6.999999999999997	0	0	0	0	0.0	0	0	0	0	0	0	5.0	1.9999999999999996	0	0	10.0	0	3.0000000000000004	0	0	0	0	0	0	0	0	0.9999999999999998	6.999999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9999999999999998	1.9999999999999996	1.9999999999999996	0	3.999999999999999	0	0	0	0.9999999999999998	0	0	0	0.9999999999999998	0	0	0	5.0	0	0	0	0	0	0	0	0	0	7.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04M	51037.00000000001	4262.000000000001	55337.99999999999	85136.00000000003	38153.0	11648.000000000005	1128.0000000000002	0	0	0	7.999999999999998	0	0	0	1.9999999999999996	0	0	0	0	10.999999999999995	0	1.9999999999999996	0	0	0	0	3.999999999999999	0	0	0	0	0	0	3.999999999999999	7.999999999999998	0	0	3.999999999999999	0	1.9999999999999996	0	0	0	0	0	0	0	0	5.000000000000002	15.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9999999999999996	3.999999999999999	0.0	0	0.9999999999999998	0	0	0	1.9999999999999996	0	0	0	1.9999999999999996	0	0	0	0.9999999999999998	0	0	0	0	0	0	0	0	0	7.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04P	28717	1284	30012	30405	20408	6281	1952	0	0	0	1	0	0	0	38	0	0	0	0	5	0	2	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-05A	60857.99999999999	5932.000000000001	66830.00000000003	119452.99999999996	42846.99999999999	15079.999999999998	2645.0000000000005	0	0	0	2.000000000000001	0	0	0	4.000000000000002	0	0	0	57.00000000000003	14.000000000000002	0	4.000000000000002	0	0	0	0	24.00000000000001	13.0	0	0	0	0	0	6.000000000000003	4.000000000000002	0	0	21.999999999999996	0	2.000000000000001	4.000000000000002	0	0	0	0	0	0	0	19.00000000000001	10.000000000000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.0	0	7.000000000000001	0	5.0000000000000036	0	0	4.000000000000002	12.000000000000005	0	0	0	7.000000000000001	0	0	0	12.000000000000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-05B	37141.0	3216.9999999999986	40421.00000000001	64696.00000000001	27777.0	8478.0	687.9999999999999	0	0	0	0.0	0	0	0	19.000000000000007	0	0	0	47.999999999999986	12.999999999999993	0	2.999999999999999	0	0	0	0	3.9999999999999973	3.9999999999999973	0	0	0	0	0	15.99999999999999	6.9999999999999964	0	0	3.9999999999999973	0	1.9999999999999987	0.0	0	0	0	0	0	0	0	5.999999999999998	11.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.000000000000007	0	15.99999999999999	0	3.9999999999999973	0	0	0.0	2.999999999999999	0	0	0	0.9999999999999993	0	0	0	5.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
