entity_id	valid	rejected	polled	electors	UNP	SLFP	SLMC	TULF	INDI	USA	MEP	ELJP	IND 1	DPLF	USP	IND	ACTC	IND 2	USF	IND1	IND2
LK-2212165	82.22502079540233	7.2178950981019465	89.44291589350428	135.5898041451199	44.20157288861226	35.51476618987511	0	0	0	0.84126854862634	0	1.667413168288611	0	0	0	0	0	0	0	0	0
LK-2212170	126.7530320569125	11.126662905074078	137.8796949619866	209.01689808216946	68.13842466829152	54.747378034238245	0	0	0	1.2968478241901427	0	2.570381530192597	0	0	0	0	0	0	0	0	0
LK-2212175	141.68003583207786	12.436988476729509	154.11702430880737	233.63166252697587	76.16271020807037	61.19467405024635	0	0	0	1.4495704222484629	0	2.8730811515126837	0	0	0	0	0	0	0	0	0
LK-2212180	132.3190334646013	11.615258880945595	143.93429234554688	218.19528482430067	71.13053114075143	57.151454514783644	0	0	0	1.353795233635618	0	2.683252575430596	0	0	0	0	0	0	0	0	0
LK-2212185	240.85606091453235	21.142880410440164	261.9989413249725	397.17382629585893	129.4766073537196	104.03094588541879	0	0	0	2.4642697178223867	0	4.884237957571562	0	0	0	0	0	0	0	0	0
LK-2212190	170.52204312646515	14.96880398806373	185.49084711452886	281.1923938271102	91.66726192899897	73.65216126761793	0	0	0	1.7446615439204713	0	3.457958385927766	0	0	0	0	0	0	0	0	0
LK-2212195	187.72604747750316	16.4790097316666	204.20505720916975	309.56195284824304	100.91559102569323	81.0829431165764	0	0	0	1.9206808094792134	0	3.806832525754306	0	0	0	0	0	0	0	0	0
LK-2212200	124.72903154502568	10.948991641120799	135.67802318614648	205.67930290321266	67.05038595103338	53.87316840494901	0	0	0	1.276139675300879	0	2.529337513742416	0	0	0	0	0	0	0	0	0
LK-2212205	143.4510362799788	12.592450832688627	156.04348711266744	236.55205830856303	77.11474408567123	61.95960747587442	0	0	0	1.4676900525265686	0	2.9089946659065924	0	0	0	0	0	0	0	0	0
LK-2212210	88.80302245903451	7.795326705950103	96.59834916498461	146.4369884767295	47.73769871970124	38.35594748506512	0	0	0	0.9085700325164473	0	1.8008062217517	0	0	0	0	0	0	0	0	0
LK-2212215	147.4990373037525	12.947793360595185	160.44683066434766	243.22724866647667	79.29082152018754	63.70802673445289	0	0	0	1.5091063503050963	0	2.991082698806955	0	0	0	0	0	0	0	0	0
LK-2212220	300.56407601519373	26.38418269706189	326.9482587122556	495.6328840750845	161.57374951283498	129.82012994945117	0	0	0	3.0751601100556676	0	6.0950364428519075	0	0	0	0	0	0	0	0	0
LK-2215	8738.06944844303	686.6990165030599	9424.76846494609	13346.395609090152	6016.550646841943	2402.1826945401517	0	0	0	217.10361544248073	0	102.23249161845146	0	0	0	0	0	0	0	0	0
LK-2215005	205.72400791255328	16.167240914958626	221.8912488275119	314.219749807294	141.6501574152326	56.5555875442295	0	0	0	5.111360829146428	0	2.4069021239447608	0	0	0	0	0	0	0	0	0
LK-2215010	190.41028260445592	14.963780565951875	205.3740631704078	290.82979652107696	131.10597434921107	52.34569128040343	0	0	0	4.730880317988057	0	2.227736656853367	0	0	0	0	0	0	0	0	0
LK-2215015	188.0987768975733	14.782126173648969	202.88090307122226	287.2992375344781	129.51439954679273	51.71023524058062	0	0	0	4.67344929743585	0	2.2006928127641	0	0	0	0	0	0	0	0	0
LK-2215020	135.22308385263335	10.626781949719996	145.84986580235335	206.53770071603037	93.10712594147311	37.174178329634	0	0	0	3.3597147023041134	0	1.5820648792221181	0	0	0	0	0	0	0	0	0
LK-2215025	376.48649200850696	29.5869591463358	406.07345115484276	575.0397949422811	259.2277459438877	103.4999024861391	0	0	0	9.354077472440727	0	4.404766106039359	0	0	0	0	0	0	0	0	0
LK-2215030	339.7913389117453	26.70319566852717	366.4945345802725	518.992171030025	233.96149595549653	93.4120378539521	0	0	0	8.442360021174439	0	3.975445081122245	0	0	0	0	0	0	0	0	0
LK-2215035	93.32704291538583	7.334296089229826	100.66133900461566	142.54631908392693	64.25983264764064	25.65653760784569	0	0	0	2.3187774547953603	0	1.0918952051041542	0	0	0	0	0	0	0	0	0
LK-2215040	104.88457144979893	8.242568050744355	113.1271395005433	160.199114016921	72.21770665973234	28.833817806959704	0	0	0	2.6059325575563954	0	1.2271144255504889	0	0	0	0	0	0	0	0	0
LK-2215045	149.95893273401006	11.784828700651023	161.74376143466108	229.04501425559778	103.25341530689006	41.22521058350437	0	0	0	3.7258374583244334	0	1.754469385291195	0	0	0	0	0	0	0	0	0
LK-2215050	210.34701932631853	16.53054969956444	226.87756902588296	321.28086778049163	144.83330702006927	57.82649962387511	0	0	0	5.226222870250843	0	2.4609898121232945	0	0	0	0	0	0	0	0	0
LK-2215055	107.77395358340222	8.469636041122989	116.2435896245252	164.61231275016948	74.20717516275528	29.62813785673821	0	0	0	2.6777213332466543	0	1.2609192306620727	0	0	0	0	0	0	0	0	0
LK-2215060	71.94561512672159	5.653992960427947	77.59960808714953	109.88864845788794	49.53776572527095	19.778569239484757	0	0	0	1.7875405146874448	0	0.8417396472784346	0	0	0	0	0	0	0	0	0
LK-2215065	108.92970643684352	8.56046323727444	117.49016967411795	166.37759224346888	75.00296256396445	29.94586587664961	0	0	0	2.706436843522758	0	1.274441152706706	0	0	0	0	0	0	0	0	0
LK-2215070	232.30632354170342	18.256266426442043	250.56258996814546	354.8211781531803	159.95326764304355	63.86333200219174	0	0	0	5.77181756549681	0	2.717906330971331	0	0	0	0	0	0	0	0	0
LK-2215075	311.4753940024332	24.47792936281657	335.9533233652498	475.7428234441895	214.4647046258718	85.62770136612275	0	0	0	7.738830019409901	0	3.6441579910287247	0	0	0	0	0	0	0	0	0
LK-2215080	151.692562014172	11.9210694948782	163.6136315090502	231.69293349554687	104.44709640870381	41.70180261337147	0	0	0	3.7689107237385886	0	1.7747522683581451	0	0	0	0	0	0	0	0	0
LK-2215085	197.63373793846412	15.531450541898456	213.16518848036256	301.86279335419823	136.0796456067684	54.33149140484969	0	0	0	4.910352257213704	0	2.3122486696323263	0	0	0	0	0	0	0	0	0
LK-2215090	135.800960279354	10.672195547795724	146.47315582714972	207.42034046268006	93.5050196420777	37.3330423395897	0	0	0	3.374072457442165	0	1.5888258402444349	0	0	0	0	0	0	0	0	0
LK-2215095	233.75101460850507	18.36980042163136	252.12081503013644	357.0277775198046	160.948001894555	64.260492027081	0	0	0	5.807711953341939	0	2.7348087335271227	0	0	0	0	0	0	0	0	0
LK-2215100	134.934145639273	10.604075150682132	145.53822078995512	206.09638084270549	92.90817909117081	37.09474632465614	0	0	0	3.352535824735087	0	1.5786843987109596	0	0	0	0	0	0	0	0	0
LK-2215105	142.44653918664153	11.194451925666577	153.64099111230811	217.57069754915165	98.08079719903044	39.15997845408026	0	0	0	3.539186641529761	0	1.6665768920010775	0	0	0	0	0	0	0	0	0
LK-2215110	176.5412483631602	13.87385421213444	190.41510257529464	269.64644260148407	121.55652553470101	48.53295504146661	0	0	0	4.386294194674814	0	2.0654735923177654	0	0	0	0	0	0	0	0	0
LK-2215115	171.62929873603463	13.487838628490765	185.1171373645254	262.1440047549616	118.17442907956203	47.182610956843156	0	0	0	4.264253276001375	0	2.008005423628073	0	0	0	0	0	0	0	0	0
LK-2215120	336.3240803514214	26.43071408007281	362.7547944314942	513.6963325501268	231.57413375186903	92.4588537942179	0	0	0	8.356213490346128	0	3.934879314988345	0	0	0	0	0	0	0	0	0
LK-2215125	140.1350334797589	11.01279753336367	151.14783101312258	214.0401385625528	96.48922239661209	38.524522414257454	0	0	0	3.4817556209775535	0	1.6395330479118104	0	0	0	0	0	0	0	0	0
LK-2215130	370.99666595466067	29.1555299646164	400.15219591927706	566.6547173491089	255.44775578814415	101.99069439155994	0	0	0	9.217678798629233	0	4.340536976327349	0	0	0	0	0	0	0	0	0
LK-2215135	140.1350334797589	11.01279753336367	151.14783101312258	214.0401385625528	96.48922239661209	38.524522414257454	0	0	0	3.4817556209775535	0	1.6395330479118104	0	0	0	0	0	0	0	0	0
LK-2215140	170.4735458825933	13.39701143233931	183.87055731493263	260.37872526166217	117.37864167835285	46.86488293693175	0	0	0	4.235537765725271	0	1.9944835015834392	0	0	0	0	0	0	0	0	0
LK-2215145	145.3359213202448	11.42151991604521	156.75744123629002	221.98389628240014	100.07026570205336	39.95429850385876	0	0	0	3.610975417220019	0	1.7003816971126609	0	0	0	0	0	0	0	0	0
LK-2215150	62.6995922991911	4.927375391216323	67.62696769040743	95.7664125114927	43.17146651559758	17.236745080193543	0	0	0	1.5578164324786168	0	0.7335642709213667	0	0	0	0	0	0	0	0	0
LK-2215155	168.45097838907103	13.238063839074268	181.6890422281453	257.2894861483882	115.9860137262368	46.3088589020868	0	0	0	4.18528562274209	0	1.970820138005331	0	0	0	0	0	0	0	0	0
LK-2215160	122.50980246477893	9.627682792054014	132.13748525683295	187.11962628973689	84.35346452817222	33.67917011060858	0	0	0	3.0438440892669743	0	1.4333237367311495	0	0	0	0	0	0	0	0	0
LK-2215165	109.7965210769245	8.62858363438803	118.42510471131254	167.70155186344346	75.59980311487134	30.184161891583162	0	0	0	2.7279734762298355	0	1.2845825942401814	0	0	0	0	0	0	0	0	0
LK-2215170	157.47132628137857	12.375205475635466	169.84653175701405	240.5193309620439	108.42603341474967	43.29044271292848	0	0	0	3.9124882751191064	0	1.8423618785813127	0	0	0	0	0	0	0	0	0
LK-2215175	128.57750494534582	10.104525571849143	138.68203051719496	196.38734362955879	88.53134838452037	35.34724221514344	0	0	0	3.194600518216518	0	1.5043138274654755	0	0	0	0	0	0	0	0	0
LK-2215180	190.41028260445592	14.963780565951875	205.3740631704078	290.82979652107696	131.10597434921107	52.34569128040343	0	0	0	4.730880317988057	0	2.227736656853367	0	0	0	0	0	0	0	0	0
LK-2215185	98.52793075587174	7.743018471911365	106.27094922778309	150.49007680377426	67.8408759530819	27.086313697446997	0	0	0	2.447997251037826	0	1.1527438543050048	0	0	0	0	0	0	0	0	0
LK-2215190	154.5819441477753	12.148137485256834	166.7300816330321	236.1061322287954	106.43656491172673	42.496122663149976	0	0	0	3.8406994994288475	0	1.808557073469729	0	0	0	0	0	0	0	0	0
LK-2215195	127.42175209190448	10.013698375697688	137.43545046760218	194.62206413625935	87.73556098331119	35.02951419523203	0	0	0	3.165885007940414	0	1.4907919054208418	0	0	0	0	0	0	0	0	0
LK-2215200	124.24343174494088	9.763923586281193	134.00735533122207	189.76754552968598	85.54714562998596	34.15576214047568	0	0	0	3.0869173546811295	0	1.4536066197980997	0	0	0	0	0	0	0	0	0
LK-2215205	80.03588510081076	6.289783333488117	86.32566843429888	122.24560491098377	55.10827753373515	22.002665378864567	0	0	0	1.9885490866201694	0	0.936393101590869	0	0	0	0	0	0	0	0	0
LK-2215210	110.95227393036582	8.719410830539484	119.67168476090531	169.46683135674286	76.3955905160805	30.501889911494565	0	0	0	2.756688986505939	0	1.2981045162848148	0	0	0	0	0	0	0	0	0
LK-2215215	166.42841089554872	13.079116245809226	179.50752714135794	254.20024703511427	114.59338577412075	45.752834867241845	0	0	0	4.135033479758908	0	1.947156774427222	0	0	0	0	0	0	0	0	0
LK-2215220	146.49167417368614	11.512347112196663	158.0040212858828	223.74917577569957	100.86605310326254	40.272026523770165	0	0	0	3.639690927496123	0	1.7139036191572947	0	0	0	0	0	0	0	0	0
LK-2215225	120.77617318461695	9.491441997826835	130.2676151824438	184.4717070497878	83.15978342635846	33.202578080741475	0	0	0	3.000770823852819	0	1.4130408536641994	0	0	0	0	0	0	0	0	0
LK-2215230	107.77395358340222	8.469636041122989	116.2435896245252	164.61231275016948	74.20717516275528	29.62813785673821	0	0	0	2.6777213332466543	0	1.2609192306620727	0	0	0	0	0	0	0	0	0
LK-2215235	97.66111611579075	7.674898074797775	105.33601419058851	149.16611718379968	67.24403540217502	26.848017682513444	0	0	0	2.4264606183307484	0	1.1426024127715297	0	0	0	0	0	0	0	0	0
LK-2215240	65.30003621943405	5.1317365825570915	70.43177280199113	99.73829137141637	44.96198816831821	17.951633124994196	0	0	0	1.6224263305998494	0	0.763988595521792	0	0	0	0	0	0	0	0	0
LK-2215245	102.28412752955599	8.038206859403587	110.32233438895958	156.22723515699732	70.42718500701172	28.118929762159052	0	0	0	2.5413226594351626	0	1.1966901009500637	0	0	0	0	0	0	0	0	0
LK-2215250	94.1938575554668	7.402416486343416	101.59627404181022	143.87027870390148	64.85667319854751	25.894833622779238	0	0	0	2.340314087502438	0	1.1020366466376292	0	0	0	0	0	0	0	0	0
LK-2215255	131.46688707894907	10.331593562227773	141.79848064117684	200.80054236280728	90.52081688754329	36.14156226492194	0	0	0	3.2663892939067765	0	1.538118632577059	0	0	0	0	0	0	0	0	0
LK-2215260	136.08989849271433	10.694902346833587	146.78480083954793	207.86166033600492	93.70396649237999	37.41247434456755	0	0	0	3.381251335011191	0	1.5922063207555932	0	0	0	0	0	0	0	0	0
LK-2215265	99.10580718259239	7.788432069987091	106.89423925257947	151.37271655042395	68.23876965368649	27.245177707402696	0	0	0	2.4623550061758777	0	1.1595048153273215	0	0	0	0	0	0	0	0	0
LK-2215270	136.66777491943498	10.740315944909312	147.4080908643443	208.7443000826546	94.10186019298457	37.57133835452325	0	0	0	3.3956090901492426	0	1.59896728177791	0	0	0	0	0	0	0	0	0
LK-2215275	113.55271785060877	8.923772021880254	122.47648987248901	173.43871021666652	78.18611216880113	31.216777956295218	0	0	0	2.821298884627172	0	1.32852884088524	0	0	0	0	0	0	0	0	0
LK-2215280	110.08545929028483	8.651290433425894	118.73674972371073	168.14287173676829	75.79874996517363	30.263593896561012	0	0	0	2.7351523537988616	0	1.2879630747513398	0	0	0	0	0	0	0	0	0
LK-2218	21631.07040500757	1699.921803170593	23330.992208178162	33038.970996591655	14893.957001030858	5946.597620661795	0	0	0	537.4394903275538	0	253.07629298736035	0	0	0	0	0	0	0	0	0
LK-2218005	223.6381771408936	17.575062455306146	241.21323959619974	341.5815819534348	153.98486213397476	61.48037185285623	0	0	0	5.556451238426034	0	2.61649191563658	0	0	0	0	0	0	0	0	0
LK-2218010	492.06177735263793	38.669678761481094	530.731456114119	751.5677442722215	338.8064860648049	135.27270447727926	0	0	0	12.225628500051078	0	5.756958310502707	0	0	0	0	0	0	0	0	0
LK-2218015	239.81871708907195	18.846643201426488	258.6653602904984	366.2954948596265	165.12588575090317	65.92856413161586	0	0	0	5.958468382291483	0	2.8057988242614487	0	0	0	0	0	0	0	0	0
LK-2218020	384.5767619825961	30.222749519395972	414.7995115019921	587.3967513953769	264.79825775235196	105.72399862551892	0	0	0	9.55508604437345	0	4.499419560351793	0	0	0	0	0	0	0	0	0
LK-2218025	394.97853766356786	31.040194284759046	426.01873194832694	603.2842668350715	271.96034436323447	108.58355080472153	0	0	0	9.813525636858381	0	4.621116858753494	0	0	0	0	0	0	0	0	0
LK-2218030	121.3540496113376	9.53685559590256	130.89090520724017	185.35434679643748	83.55767712696304	33.361442090697174	0	0	0	3.0151285789908706	0	1.4198018146865161	0	0	0	0	0	0	0	0	0
LK-2218035	236.35145852874803	18.57416161297213	254.92562014172015	360.99965637972826	162.73852354727566	64.97538007188164	0	0	0	5.872321851463172	0	2.7652330581275484	0	0	0	0	0	0	0	0	0
LK-2218040	216.4147218068854	17.007392479359567	233.42211428624498	330.54858512031353	149.01119087641743	59.494571728409966	0	0	0	5.376979299200387	0	2.5319799028576204	0	0	0	0	0	0	0	0	0
LK-2218045	286.62670765344507	22.525144645560335	309.1518522990054	437.7893143382524	197.35527549987464	78.79654893802763	0	0	0	7.121446548473676	0	3.353436667069105	0	0	0	0	0	0	0	0	0
LK-2218050	321.58823147004466	25.272667329141786	346.86089879918643	491.1890190105594	221.42784438645208	88.40782154034751	0	0	0	7.990090734325808	0	3.7624748089192677	0	0	0	0	0	0	0	0	0
LK-2218055	122.79874067813925	9.650389591091876	132.44913026923112	187.56094616306174	84.55241137847452	33.75860211558643	0	0	0	3.0510229668360003	0	1.436704217242308	0	0	0	0	0	0	0	0	0
LK-2218060	279.69219053279716	21.980181468651615	301.67237200144876	427.19763737845597	192.5805510926196	76.89018081855922	0	0	0	6.949153486817055	0	3.272305134801304	0	0	0	0	0	0	0	0	0
LK-2218065	183.18682727044774	14.396110590005295	197.58293786045303	279.7967996879556	126.13230309165374	50.35989115595717	0	0	0	4.55140837876241	0	2.1432246440744076	0	0	0	0	0	0	0	0	0
LK-2218070	163.25009054858512	12.82934145639273	176.07943200497783	249.3457284285409	112.40497042079552	44.879082812485485	0	0	0	4.056065826499624	0	1.90997148880448	0	0	0	0	0	0	0	0	0
LK-2218075	230.28375604818115	18.097318833177003	248.38107488135813	351.73193903990636	158.5606396909275	63.30730796734679	0	0	0	5.7215654225136285	0	2.6942429673932224	0	0	0	0	0	0	0	0	0
LK-2218080	190.1213443910956	14.941073766914013	205.06241815800962	290.3884766477521	130.90702749890877	52.26625927542558	0	0	0	4.723701440419031	0	2.2243561763422086	0	0	0	0	0	0	0	0	0
LK-2218085	294.13910120081357	23.115521420544777	317.25462262135835	449.2636310446985	202.52789360773426	80.86178106745173	0	0	0	7.308097365268349	0	3.4413291603592224	0	0	0	0	0	0	0	0	0
LK-2218090	141.00184811983988	11.080917930477261	152.08276605031716	215.36409818252736	97.08606294751897	38.76281842919101	0	0	0	3.5032922536846307	0	1.6496744894452855	0	0	0	0	0	0	0	0	0
LK-2218095	574.6981063736918	45.163823286309984	619.8619296600017	877.7852280431291	395.70528525126076	157.9902579009445	0	0	0	14.278787484792483	0	6.723775736694002	0	0	0	0	0	0	0	0	0
LK-2218100	254.84350418380896	20.027396751395376	274.87090093520436	389.2441282725187	175.47112196662238	70.05902839046406	0	0	0	6.331770015880828	0	2.9815838108416837	0	0	0	0	0	0	0	0	0
LK-2218105	308.87495008219025	24.2735681714758	333.14851825366605	471.77094458426586	212.67418297315118	84.91281332132209	0	0	0	7.674220121288668	0	3.613733666428299	0	0	0	0	0	0	0	0	0
LK-2218110	232.30632354170342	18.256266426442043	250.56258996814546	354.8211781531803	159.95326764304355	63.86333200219174	0	0	0	5.77181756549681	0	2.717906330971331	0	0	0	0	0	0	0	0	0
LK-2218115	230.57269426154147	18.120025632214865	248.69271989375633	352.1732589132312	158.7595865412298	63.38673997232464	0	0	0	5.728744300082655	0	2.697623447904381	0	0	0	0	0	0	0	0	0
LK-2218120	493.79540663279994	38.80591955570828	532.6013261885082	754.2156635121706	340.00016716661867	135.74929650714637	0	0	0	12.268701765465234	0	5.777241193569657	0	0	0	0	0	0	0	0	0
LK-2218125	403.0688076376571	31.675984657819217	434.74479229547626	615.6412232881673	277.5308561716987	110.80764694410134	0	0	0	10.014534208791106	0	4.715770313065929	0	0	0	0	0	0	0	0	0
LK-2218130	483.1046927384678	37.96576799130734	521.0704607297752	737.8868281991512	332.63913370543384	132.8103123229659	0	0	0	12.003083295411276	0	5.652163414656798	0	0	0	0	0	0	0	0	0
LK-2218135	284.89307837328306	22.388903851333154	307.28198222461623	435.1413950983033	196.16159439806088	78.31995690816052	0	0	0	7.078373283059522	0	3.333153784002155	0	0	0	0	0	0	0	0	0
LK-2218140	1222.7865189409065	96.09517352823723	1318.8816924691437	1867.66570391077	841.9430704793037	336.15624506626295	0	0	0	30.381009872117534	0	14.306193523222229	0	0	0	0	0	0	0	0	0
LK-2218145	245.3085431429182	19.278072383145894	264.58661552606407	374.6805724527987	168.90587590664674	67.43777222619502	0	0	0	6.094867056102975	0	2.870027953973458	0	0	0	0	0	0	0	0	0
LK-2218150	976.0332847311869	76.70356714990203	1052.7368518810888	1490.7785320913474	672.0424603211457	268.32131281517877	0	0	0	24.250248428169435	0	11.41926316669298	0	0	0	0	0	0	0	0	0
LK-2218155	1168.466134829165	91.82629530911893	1260.2924301382839	1784.697567725698	804.5410626224727	321.2230281304271	0	0	0	29.03138088914067	0	13.670663187124456	0	0	0	0	0	0	0	0	0
LK-2218160	653.8671768344215	51.38548622268451	705.252663057106	998.7068733341383	450.216722234089	179.75462726487552	0	0	0	16.245799938705574	0	7.650027396751396	0	0	0	0	0	0	0	0	0
LK-2218165	513.154266927942	40.32727509124511	553.481542019187	783.7840950249357	353.32960613687237	141.07124084066237	0	0	0	12.74968656258997	0	6.0037333878172685	0	0	0	0	0	0	0	0	0
LK-2218170	254.2656277570883	19.98198315331965	274.24761091040796	388.361488525869	175.0732282660178	69.90016438050837	0	0	0	6.317412260742777	0	2.974822849819367	0	0	0	0	0	0	0	0	0
LK-2218175	318.98778754980174	25.068306137801017	344.0560936876027	487.21714015063566	219.63732273373142	87.69293349554687	0	0	0	7.925480836204574	0	3.7320504843188425	0	0	0	0	0	0	0	0	0
LK-2218180	689.4065770777418	54.17842250434168	743.5849995820835	1052.9892177530949	474.687184821271	189.5247638771511	0	0	0	17.128801879695757	0	8.065826499623874	0	0	0	0	0	0	0	0	0
LK-2218185	554.1834932251085	43.55164055462169	597.7351337797302	846.4515170370646	381.58005887979795	152.3505855475171	0	0	0	13.769087177391643	0	6.483761620401757	0	0	0	0	0	0	0	0	0
LK-2218190	1306.2896626020413	102.6574384501797	1408.947101052221	1995.2071473016522	899.4387102166664	359.1120945048618	0	0	0	32.455705489566014	0	15.283152390946999	0	0	0	0	0	0	0	0	0
LK-2218195	417.2267800923131	32.788617810674516	450.0153979029877	637.2658970810851	287.27925183651104	114.69981518801602	0	0	0	10.366299209673375	0	4.881413858112689	0	0	0	0	0	0	0	0	0
LK-2218200	838.7876333850311	65.91783760691698	904.7054709919481	1281.1515922620429	577.5427064275565	230.59111045069977	0	0	0	20.840281582882138	0	9.813534923892753	0	0	0	0	0	0	0	0	0
LK-2218205	392.66703195668526	30.858539892456143	423.52557184914144	599.7537078484728	270.36876956081613	107.94809476489873	0	0	0	9.756094616306175	0	4.594073014664227	0	0	0	0	0	0	0	0	0
LK-2218210	243.28597564939588	19.11912478988085	262.40510043927674	371.59133333952474	167.5132479545307	66.88174819135006	0	0	0	6.044614913119794	0	2.8463645903953494	0	0	0	0	0	0	0	0	0
LK-2218215	368.1072838210574	28.928461974237766	397.0357457952952	562.2415186158604	253.45828728512123	101.19637434178144	0	0	0	9.145890022938975	0	4.306732171215765	0	0	0	0	0	0	0	0	0
LK-2218220	464.61264708340684	36.512532852884085	501.1251799362909	709.6423563063606	319.9065352860871	127.72666400438348	0	0	0	11.54363513099362	0	5.435812661942662	0	0	0	0	0	0	0	0	0
LK-2218225	456.23343889595736	35.854035680786055	492.08747457674343	696.84407997994	314.1370766273206	125.42313586002582	0	0	0	11.33544768149187	0	5.337778727119069	0	0	0	0	0	0	0	0	0
LK-2218230	843.1217065854361	66.25843959248493	909.380146177921	1287.7713903619158	580.5269091820909	231.78259052536754	0	0	0	20.947964746417526	0	9.864242131560129	0	0	0	0	0	0	0	0	0
LK-2218235	391.8002173166043	30.79041949534255	422.5906368119468	598.4297482284982	269.77192900990923	107.70979874996517	0	0	0	9.734557983599096	0	4.5839315731307515	0	0	0	0	0	0	0	0	0
LK-2218240	246.17535778299916	19.34619278025948	265.52155056325864	376.0045320727732	169.50271645755362	67.67606824112856	0	0	0	6.116403688810052	0	2.8801693955069325	0	0	0	0	0	0	0	0	0
LK-2218245	293.5612247740929	23.07010782246905	316.63133259656195	448.3809912980488	202.12999990712967	80.70291705749604	0	0	0	7.293739610130298	0	3.4345681993369057	0	0	0	0	0	0	0	0	0
LK-2218250	299.0510508279391	23.501537004188453	322.5525878321276	456.766068891221	205.90999006287322	82.21212515207519	0	0	0	7.430138283941789	0	3.498797329048915	0	0	0	0	0	0	0	0	0
LK-2218255	234.0399528218654	18.392507220669223	252.43246004253461	357.46909739312946	161.1469487448573	64.33992403205885	0	0	0	5.814890830910965	0	2.738189214038281	0	0	0	0	0	0	0	0	0
LK-2218260	451.6104274821921	35.49072689618024	487.10115437837237	689.7829620067424	310.9539270224839	124.15222378038021	0	0	0	11.220585640387455	0	5.283691038940535	0	0	0	0	0	0	0	0	0
LK-2221	4879.218742553699	435.4004720245999	5314.619214578298	7216.323518398747	3521.365660210369	1267.862034925282	0	0	0	62.12399723139417	0	27.867050186653955	0	0	0	0	0	0	0	0	0
LK-2221005	271.0503795486265	24.187368803258785	295.2377483518853	400.88123361813666	195.6189195629234	70.43227695135651	0	0	0	3.4511125483655016	0	1.5480704859810963	0	0	0	0	0	0	0	0	0
LK-2221010	407.66725669741635	36.378470685683816	444.0457273831002	602.9364468802124	294.21625761650273	105.93208973006094	0	0	0	5.1905685854012775	0	2.3283407654514305	0	0	0	0	0	0	0	0	0
LK-2221015	174.669979916261	15.586796927301403	190.25677684356242	258.33543248119275	126.06052353882289	45.38788848418831	0	0	0	2.2239620564840976	0	0.9976058367657238	0	0	0	0	0	0	0	0	0
LK-2221020	280.0957892228614	24.994542215565467	305.0903314384269	414.25931851448416	202.14705381761243	72.78272117643054	0	0	0	3.566282012004857	0	1.599732216813607	0	0	0	0	0	0	0	0	0
LK-2221025	163.44119549307283	14.584788553403456	178.02598404647628	241.72815467883038	117.95663273989857	42.47009565306192	0	0	0	2.0809930671386914	0	0.9334740329736415	0	0	0	0	0	0	0	0	0
LK-2221030	169.6794090615107	15.14145987223565	184.82086893374637	250.95442012458727	122.45879429485653	44.09109167035436	0	0	0	2.160420283441695	0	0.9691028128581317	0	0	0	0	0	0	0	0	0
LK-2221035	234.24491949484292	20.903008022148846	255.14792751699176	346.44626748817103	169.05616638867141	60.86840044933111	0	0	0	2.982491972177781	0	1.3378606846626047	0	0	0	0	0	0	0	0	0
LK-2221040	86.39925792286483	7.709897765825874	94.1091556886907	127.78377642373286	62.35493753616775	22.45079483950029	0	0	0	1.1000669457965984	0	0.4934586014001884	0	0	0	0	0	0	0	0	0
LK-2221045	186.83449637471492	16.67230599902418	203.5068023737391	276.3266501004187	134.8397385709909	48.54883071790857	0	0	0	2.3788451282749543	0	1.0670819575404795	0	0	0	0	0	0	0	0	0
LK-2221050	152.83623242672837	13.638447311388727	166.47467973811712	226.04350342104365	110.30295809647002	39.71440242366477	0	0	0	1.9459667994235852	0	0.8729051071700082	0	0	0	0	0	0	0	0	0
LK-2221055	262.9407019096572	23.463696088776935	286.40439799843415	388.8870885386527	189.76610954147802	68.32498212887633	0	0	0	3.347857167171597	0	1.501753072131259	0	0	0	0	0	0	0	0	0
LK-2221060	528.6885999251115	47.17789427102836	575.8664941961399	781.925996527896	381.5581917826872	137.37941246553427	0	0	0	6.731456581679546	0	3.019539095210539	0	0	0	0	0	0	0	0	0
LK-2221065	323.76328420192664	28.891241447390815	352.65452564931746	478.8431766347823	233.66218470231814	84.12969329747762	0	0	0	4.12227252612588	0	1.8491336760050379	0	0	0	0	0	0	0	0	0
LK-2221070	126.63573543928923	11.300427772293517	137.93616321158277	187.29318854886475	91.39387956564659	32.906219151036524	0	0	0	1.6123724909509707	0	0.7232642316551497	0	0	0	0	0	0	0	0	0
LK-2221075	195.87990604894986	17.47947941133086	213.35938546028072	289.7047349967662	141.36787282567997	50.89927494298261	0	0	0	2.4940145919143095	0	1.1187436883729902	0	0	0	0	0	0	0	0	0
LK-2221080	393.63127616843104	35.12596021831138	428.7572363867424	582.1773496272593	284.0863941178473	102.28484869115293	0	0	0	5.01185734871952	0	2.2481760107113273	0	0	0	0	0	0	0	0	0
LK-2221085	358.07345882833505	31.952933700967876	390.02639252930294	529.5876365864451	258.4240732545869	93.04517139258603	0	0	0	4.559122215792399	0	2.0450919653697337	0	0	0	0	0	0	0	0	0
LK-2221090	202.74194097423154	18.09181786204627	220.8337588362778	299.8536269870987	146.3202505361337	52.68237056200429	0	0	0	2.5813845298476132	0	1.1579353462459292	0	0	0	0	0	0	0	0	0
LK-2221095	178.41290805732376	15.92079971860072	194.3337077759245	263.87119174864694	128.76182047179768	46.360486094563775	0	0	0	2.2716183862659	0	1.018983104696418	0	0	0	0	0	0	0	0	0
