entity_id	valid	rejected	polled	electors	UNP	SLFP	JVP	LSSP	ACTC	NSSP
EC-19B	566.7832785129656	6.910533159947984	573.6938116729136	656.5006501950585	292.94443509523444	259.1091256788801	5.7866748259772045	5.66711542874627	1.4825365256635814	1.7933909584640098
EC-19C	179.41315408789345	2.950628522971018	182.36378261086446	209.7336633910311	107.5672170399561	65.95961989325086	2.8311093929266224	1.7180874943881876	0.881453584077418	0.45566668329425847
EC-19D	583.4861810719331	6.046214120092748	589.5323951920258	727.1102849071186	329.75733589190054	225.00932810959196	19.01375229871272	6.709176194664321	2.0154047066975824	0.9811838703659284
EC-19E	354.1197864342879	4.821787766251651	358.94157420053955	420.33351017597727	195.01452743506678	140.79345531713153	13.888397241254756	2.9123048616676637	0.9478728087503245	0.5632287704168595
EC-19F	829.2954050103849	9.582104669350496	838.8775096797353	963.073027513526	502.3883176491705	264.6091053616759	52.94470371035155	5.892279289212544	1.5445780661042592	1.9164209338700993
EC-19G	597.2379331141418	8.47627478064629	605.714207894788	700.7571058928814	362.19102741191807	195.47802571934398	33.846909593198575	3.859905449310325	1.1831870975272856	0.6788778428435245
EC-19H	162.96939909471192	2.0701010995365143	165.03950019424843	196.35598962803684	86.76759755337315	70.4110387322353	3.5992157783941527	1.3524660516971894	0.5354661510801116	0.3036148279320221
EC-19I	218.71413509524143	2.4154073241020595	221.1295424193435	277.03324664370564	117.99564208898573	92.39432065790398	4.8108526042032755	2.4154073241020595	0.5489562100231953	0.5489562100231953
EC-19P	4571	43	4614	4614	2663	1645	191	62	6	4
EC-20	2378.8626139729986	23.249274827547673	2402.1118888005462	2671.958227157086	1280.9139559786104	930.1868886476625	135.76173718353203	21.004848428177862	1.6847053553145521	9.31047837970132
EC-20A	185.59061127242947	2.8090052862780137	188.39961655870746	220.15118941255307	103.16654567790931	72.49441590350682	7.237175191720646	1.9196913856004767	0.33732596232596235	0.4354571513662423
EC-20B	391.9379241697584	5.869138191461963	397.80706236122035	465.0120420706793	187.8570543563757	179.19840181535957	19.20301678233087	3.8272136875883143	0.8145381900698162	1.0376993380341495
EC-20C	566.3340785308106	8.571131349807699	574.9052098806184	745.7949956738536	256.8903559443252	240.49407092879613	64.3215452094805	3.257943354989072	0.5328412029187735	0.8373218903009297
EC-20P	1235	6	1241	1241	733	438	45	12	0	7
EC-21	8827.023874092229	78.64520329613856	8905.669077388367	9715.582406935997	4874.892310848829	3508.23990420662	237.9747526192512	66.75449806490187	5.525145185760195	133.637263166867
EC-21A	1449.4820280971085	26.021104290067143	1475.5031323871756	1722.3231976414968	721.9258653388101	600.8288197596555	25.899368129645776	8.27805890865294	1.6434381656884511	90.90647779465561
EC-21B	824.3769238128647	7.994948496348502	832.3718723092132	993.1360270434033	396.7833657556526	406.98934209267463	13.778869152023471	4.373989858723729	0.8171189845967407	1.6342379691934814
EC-21C	945.1969615246314	9.520855807263574	954.717817331895	1082.633315354189	481.97932398417834	423.00602301330457	31.530834232290545	5.992538655160015	0.9800880978065444	1.708153541891406
EC-21D	328.8468078440308	2.435580113644455	331.28238795767527	375.75347128270124	166.16310400319	149.8969082442074	10.438200487047665	1.4135063159543713	0.5509050257052934	0.3841837679260599
EC-21E	265.9484030767165	1.7205589418005207	267.668962018517	305.9201426450511	148.7539298263938	106.78181723229807	7.971724647304143	1.7324659240967182	0.36911645118211867	0.3393489954416252
EC-21F	161.58604328202753	1.2186089572966092	162.80465223932416	182.45284110635342	81.07510704779538	76.38120587894919	2.9299270917717855	0.7710334452031015	0.1955792153685916	0.23319060293947458
EC-21G	348.2809671665455	2.917420889211865	351.1983880557574	405.0414216819713	169.94899914117724	167.95481271057673	7.742859659553853	1.5879632688115213	0.4062231617889938	0.6401092246372024
EC-21H	452.30573928830387	4.816125800505903	457.1218650888098	575.3219901808299	233.26261575163144	174.40097527495337	39.68296921961398	3.604941688299468	0.5626760836234619	0.7915612701821583
EC-21P	4051	22	4073	4073	2475	1402	98	39	0	37
EC-22	10349.323733804076	117.99030013031346	10467.31403393439	11408.458065547862	6331.516980148411	3431.909727641259	341.0489326372876	222.0219889459482	5.530114128307078	17.29599030286335
EC-22A	665.9371638833852	7.395025474101331	673.3321893574866	792.1336859609397	370.1086541183131	258.45476577979053	30.25362652136994	5.9380130200962356	0.6185430229266913	0.5635614208887632
EC-22B	553.8321014970342	7.254731192919688	561.0868326899539	667.8646313906412	290.1744421429244	234.54990113925243	21.867832595800774	5.966646266829866	0.4737783636192449	0.7995009886074758
EC-22C	589.011494640329	7.103092204319199	596.1145868446482	723.874042113306	323.6316321715095	233.5682711971056	24.147306681049013	6.15708218162206	0.49705611362053087	1.0101462954223692
EC-22D	650.4160374053087	6.2097645253657765	656.6258019306745	787.8070775290265	362.1731566166076	250.28380190651086	34.05904384491778	3.1806110983580806	0.3218475516195677	0.3975763872947601
EC-22E	256.45985432121586	1.7558746187903789	258.2157289400062	312.0540372514261	153.92954658108528	88.20237085080106	12.418822303808316	1.3983146964185198	0.18516495979971268	0.32563492930294297
EC-22F	221.97791107302677	1.67504522517376	223.65295629820054	263.90758196070965	131.4260370053001	79.79793074994447	9.15538417594973	1.1778856834555207	0.1988638166872957	0.22180964168967598
EC-22G	583.7014829142488	11.764667956157318	595.4661508704062	699.0287986245432	349.26262626262627	190.99656135826348	13.153234472383408	28.045991833225873	1.1901998710509347	1.052869116698904
EC-22H	1177.2759994754203	25.578016080381733	1202.854015555802	1414.3507419774633	676.6520725937434	410.83194286117805	35.79727016857163	50.28948722346081	1.5538047151633763	2.1514219133031363
EC-22I	249.71168859410676	4.254082853104273	253.96577144721104	301.43746873980643	143.15881265630097	89.22418179841252	10.19641187343699	5.867956942481244	0.4908557138197238	0.7734696096553224
EC-22P	5401	45	5446	5446	3531	1596	150	114	0	10
LK	215241.83122844875	2754.9417719242024	217996.77300037292	247794.5666313095	123833.62708844015	74912.29617108728	7211.886905921147	2878.424459472566	5520.36703394902	882.1969320915625
LK-1	88825.25378725893	978.6536531928648	89803.90744045179	104061.89314480251	52783.70512544651	31057.707061270863	2753.6152207697896	1502.8486044947394	430.3014559672354	297.0763193097937
LK-11	33266.67311918292	360.580289598204	33627.25340878112	45112.170878606674	21061.471826114535	10211.684940452846	1141.6406712836376	498.2866134217585	249.3373963483863	104.2516715617547
LK-1103	6396.565216793892	67.62497360781968	6464.190190401712	8666.798207964832	4541.806232929768	1549.1593299618269	193.60700461660386	40.69222973548209	63.077472728609294	8.222946821601694
LK-1103050	3056.8549140536743	41.29526302934082	3098.1501770830155	4131.96810979147	2110.0083961774494	764.2137285134186	118.1403611882881	25.92624339755137	34.25711385216621	4.309070924800782
LK-1103175	3339.710302740218	26.32971057847886	3366.0400133186968	4534.830098173362	2431.797836752319	784.9456014484083	75.46664342831576	14.765986337930713	28.820358876443077	3.9138758968009117
LK-1106	871.9869057369566	9.675330095415964	881.6622358323725	1109.964520285674	447.7458721770386	375.5270779969429	37.724910922493436	8.947461225852562	0.5148340784716752	1.5267493361573816
LK-1106230	871.9869057369566	9.675330095415964	881.6622358323725	1109.964520285674	447.7458721770386	375.5270779969429	37.724910922493436	8.947461225852562	0.5148340784716752	1.5267493361573816
LK-1109	845.2206029971314	10.606377533813944	855.8269805309454	1076.9529878075393	412.4981014993593	372.84588618518416	49.240734642379614	8.393642304228282	0.48680175050884583	1.7554366154712924
LK-1109285	845.2206029971314	10.606377533813944	855.8269805309454	1076.9529878075393	412.4981014993593	372.84588618518416	49.240734642379614	8.393642304228282	0.48680175050884583	1.7554366154712924
LK-1118	636.4034285205041	6.549717275019697	642.9531457955238	791.0195862844373	327.0853695667378	277.5944274294066	23.280763713195498	5.303157823342144	0.6950881942889292	2.444621793533124
LK-1118180	377.7961888390258	3.8267034764664176	381.6228923154922	481.5152157294559	195.3923174726402	161.5525272409682	14.943696057733822	4.126974004729294	0.3491517770498556	1.431522285904408
LK-1118230	258.60723968147835	2.7230137985532794	261.3302534800316	309.50437055498145	131.69305209409762	116.04190018843839	8.337067655461674	1.1761838186128504	0.3459364172390736	1.0130995076287157
LK-1121	1062.6133395783588	11.55671179037078	1074.1700513687297	1395.3219124033335	525.5478024467603	465.2697087408297	50.57279442835105	18.43617091684782	0.5261909246880456	2.260672120881974
LK-1121205	1062.6133395783588	11.55671179037078	1074.1700513687297	1395.3219124033335	525.5478024467603	465.2697087408297	50.57279442835105	18.43617091684782	0.5261909246880456	2.260672120881974
LK-1124	1290.0537341379086	11.395103955210738	1301.4488380931193	1799.0858244579777	765.6352066590658	451.3558021189622	52.740441033341675	16.056737391433312	0.9749821565955711	3.2905647785100522
LK-1124100	1290.0537341379086	11.395103955210738	1301.4488380931193	1799.0858244579777	765.6352066590658	451.3558021189622	52.740441033341675	16.056737391433312	0.9749821565955711	3.2905647785100522
LK-1127	12274.067052148223	136.16981802873295	12410.236870176956	17161.181254371266	8437.571182989112	3062.3945302556713	354.0426502649887	213.51924605165294	153.19394523447968	53.34549735231939
LK-1127045	1939.7376455916087	17.412366657016236	1957.1500122486248	2690.2391933723807	1220.749626973699	624.9041489432777	60.40093089548583	22.55044206400463	7.53584393024965	3.5966527848918783
LK-1127090	5648.0035112102705	62.16605098569913	5710.169562195969	7993.485059068797	4378.351011301708	940.6079880033649	114.03708715847993	80.97425112468454	103.14812918327786	30.88504443875498
LK-1127100	4686.325895346344	56.59140038601759	4742.917295732361	6477.457001930088	2838.4705447137035	1496.8823933090287	179.60463221102296	109.99455286296376	42.50997212095218	18.86380012867253
LK-1130	3553.9209550145006	36.92527146422068	3590.8462264787213	4694.966412625616	2158.2184528225534	1199.9803736426788	103.59084777770285	63.2095164227423	18.28073784312403	10.641026505699063
LK-1130075	3553.9209550145006	36.92527146422068	3590.8462264787213	4694.966412625616	2158.2184528225534	1199.9803736426788	103.59084777770285	63.2095164227423	18.28073784312403	10.641026505699063
LK-1131	3804.571901241807	41.458285343329216	3846.030186585136	5021.847098611606	2125.860993026616	1409.6816011559483	166.83213620086698	77.7217975833979	9.890048792746006	14.585324482231483
LK-1131065	3804.571901241807	41.458285343329216	3846.030186585136	5021.847098611606	2125.860993026616	1409.6816011559483	166.83213620086698	77.7217975833979	9.890048792746006	14.585324482231483
LK-1133	1789.518576182553	21.523419301164726	1811.0419954837178	2444.5063643926787	977.1084383170906	692.4026146898027	79.91368552412646	34.61404207273592	1.3090622771571192	4.170733301640124
LK-1133210	1789.518576182553	21.523419301164726	1811.0419954837178	2444.5063643926787	977.1084383170906	692.4026146898027	79.91368552412646	34.61404207273592	1.3090622771571192	4.170733301640124
LK-1136	741.7514068310824	7.095281203105631	748.846688034188	950.5267094017094	342.3941736804332	355.4735882755921	30.094702159587655	11.392611894043192	0.38823236771710057	2.008098453709141
LK-1136365	741.7514068310824	7.095281203105631	748.846688034188	950.5267094017094	342.3941736804332	355.4735882755921	30.094702159587655	11.392611894043192	0.38823236771710057	2.008098453709141
LK-12	9317.428674947454	81.69246389530505	9399.121138842762	11463.6540088305	5032.501599632799	3900.2346732671094	310.6621444358335	50.85709276093972	8.332646595562334	14.840518255211038
LK-1203	606.4360893791861	5.527691788146564	611.9637811673327	803.4473180615748	407.14401699780495	179.04623037091238	14.074147295547926	3.166347723307255	1.3014225811898463	1.7039244104238196
LK-1203195	606.4360893791861	5.527691788146564	611.9637811673327	803.4473180615748	407.14401699780495	179.04623037091238	14.074147295547926	3.166347723307255	1.3014225811898463	1.7039244104238196
LK-1206	520.6325139024694	4.517710303119063	525.1502242055885	626.0698763315571	273.99861298367887	227.7153428988641	14.018341352470138	3.4528952888827624	0.3721683544903576	1.0751530240832554
LK-1206395	520.6325139024694	4.517710303119063	525.1502242055885	626.0698763315571	273.99861298367887	227.7153428988641	14.018341352470138	3.4528952888827624	0.3721683544903576	1.0751530240832554
LK-1209	475.66131020733087	4.005100495255271	479.6664107025862	570.1149302204344	240.8066672772232	217.3786835931721	14.342339042036816	2.1416162370462213	0.2595898469146935	0.7324142109378853
LK-1209615	475.66131020733087	4.005100495255271	479.6664107025862	570.1149302204344	240.8066672772232	217.3786835931721	14.342339042036816	2.1416162370462213	0.2595898469146935	0.7324142109378853
LK-1212	338.13810912626076	2.785283752582331	340.9233928788431	411.936474662778	176.49259326771175	140.68013731923685	18.564673714910683	1.8413172925021266	0.1689816502612711	0.39040588163810913
LK-1212745	338.13810912626076	2.785283752582331	340.9233928788431	411.936474662778	176.49259326771175	140.68013731923685	18.564673714910683	1.8413172925021266	0.1689816502612711	0.39040588163810913
LK-1215	475.40556605413525	3.2778092423639182	478.68337529649915	571.4889166774144	243.7572828055694	212.35110552848352	16.36440102954618	2.13591579702912	0.2218066404607163	0.5750542530463015
LK-1215605	475.40556605413525	3.2778092423639182	478.68337529649915	571.4889166774144	243.7572828055694	212.35110552848352	16.36440102954618	2.13591579702912	0.2218066404607163	0.5750542530463015
LK-1218	1353.5543312918387	12.261501210653753	1365.8158325024926	1673.767041731947	847.8323201823102	453.44474006551775	40.44852869961544	6.693337131462755	3.433220338983051	1.70218487394958
LK-1218230	1353.5543312918387	12.261501210653753	1365.8158325024926	1673.767041731947	847.8323201823102	453.44474006551775	40.44852869961544	6.693337131462755	3.433220338983051	1.70218487394958
LK-1221	903.6910346812491	7.916157621290089	911.6071923025391	1129.4150783293055	525.9053895127555	341.85472481776094	27.30101081276889	5.612685526570432	0.47042739962584545	2.546796611767508
LK-1221285	903.6910346812491	7.916157621290089	911.6071923025391	1129.4150783293055	525.9053895127555	341.85472481776094	27.30101081276889	5.612685526570432	0.47042739962584545	2.546796611767508
LK-1224	758.1091482139153	6.6669347943764015	764.7760830082917	933.2548123864884	359.07311286152975	367.93226992871854	25.04291561059762	4.332862845087951	0.42554902942828093	1.3024379385532234
LK-1224505	758.1091482139153	6.6669347943764015	764.7760830082917	933.2548123864884	359.07311286152975	367.93226992871854	25.04291561059762	4.332862845087951	0.42554902942828093	1.3024379385532234
LK-1227	428.70799330110844	3.273103054268863	431.9810963553773	510.45945098214935	171.50298817612037	239.73576905627405	14.66045693609728	2.0704279785142576	0.24357976217814795	0.49477139192436304
LK-1227755	428.70799330110844	3.273103054268863	431.9810963553773	510.45945098214935	171.50298817612037	239.73576905627405	14.66045693609728	2.0704279785142576	0.24357976217814795	0.49477139192436304
LK-1230	593.6394272913217	5.493133339826628	599.1325606311483	700.7396513100224	281.25054381351254	291.14665108275705	17.675400149345798	2.6142657705918637	0.34927437420862956	0.6032921009058148
LK-1230665	593.6394272913217	5.493133339826628	599.1325606311483	700.7396513100224	281.25054381351254	291.14665108275705	17.675400149345798	2.6142657705918637	0.34927437420862956	0.6032921009058148
LK-1233	881.7974896766804	6.853943074953556	888.6514327516339	1076.626560529786	423.9114600879768	419.435080998354	32.006930340452975	5.03387685170034	0.27874888103878104	1.1313925171574053
LK-1233460	881.7974896766804	6.853943074953556	888.6514327516339	1076.626560529786	423.9114600879768	419.435080998354	32.006930340452975	5.03387685170034	0.27874888103878104	1.1313925171574053
LK-1236	956.8895069863621	9.904834023838822	966.7943410102009	1210.680243776349	510.3465730782953	393.09810032110323	44.96381945405165	6.438142115495234	0.5158767720749386	1.5269952453418183
LK-1236185	956.8895069863621	9.904834023838822	966.7943410102009	1210.680243776349	510.3465730782953	393.09810032110323	44.96381945405165	6.438142115495234	0.5158767720749386	1.5269952453418183
LK-1239	1024.7661548355977	9.209261194629793	1033.9754160302275	1245.6536538306939	570.480038588311	416.41583728595543	31.199179998392154	5.323402202749417	0.2920009647077739	1.055695795481952
LK-1239245	1024.7661548355977	9.209261194629793	1033.9754160302275	1245.6536538306939	570.480038588311	416.41583728595543	31.199179998392154	5.323402202749417	0.2920009647077739	1.055695795481952
LK-13	3570.151993128566	44.38089969935573	3614.5328928279214	4323.068257365333	1780.731699699184	1577.7874475509075	122.3124050503183	77.70489831204127	3.6314130232867936	7.984129492827911
LK-1303	754.9119802110076	9.375466146955755	764.2874463579634	935.4554841369488	369.0360736840133	330.4401739032663	27.849427505949816	24.595019020669753	0.37391076213856045	2.617375334969923
LK-1303360	754.9119802110076	9.375466146955755	764.2874463579634	935.4554841369488	369.0360736840133	330.4401739032663	27.849427505949816	24.595019020669753	0.37391076213856045	2.617375334969923
LK-1310	492.430371876121	4.302953485591295	496.7333253617123	575.1895731196939	253.6398899916298	220.47246203515485	12.758866435489656	3.3654908525648692	0.44998206385268447	1.7436804974291522
LK-1310155	492.430371876121	4.302953485591295	496.7333253617123	575.1895731196939	253.6398899916298	220.47246203515485	12.758866435489656	3.3654908525648692	0.44998206385268447	1.7436804974291522
LK-1318	147.98309441854386	1.7033244738791338	149.68641889242298	176.33476754825497	72.2312644329223	69.16365299986929	4.293571086227179	1.9799790858786108	0.09493050411746765	0.21969630952899655
LK-1318220	147.98309441854386	1.7033244738791338	149.68641889242298	176.33476754825497	72.2312644329223	69.16365299986929	4.293571086227179	1.9799790858786108	0.09493050411746765	0.21969630952899655
LK-1321	641.6208834167085	7.364026417325087	648.9849098340336	781.4531562855562	314.86026023226395	276.65636501166404	27.747459016914462	20.539857997343013	0.4692761932609124	1.3476649652621073
LK-1321435	641.6208834167085	7.364026417325087	648.9849098340336	781.4531562855562	314.86026023226395	276.65636501166404	27.747459016914462	20.539857997343013	0.4692761932609124	1.3476649652621073
LK-1324	306.6234140959817	3.1590904957901182	309.7825045917718	373.730858524935	162.31569567615733	129.78403215149513	10.522558783771496	3.530748201177191	0.22647891422024743	0.24390036916026647
LK-1324410	306.6234140959817	3.1590904957901182	309.7825045917718	373.730858524935	162.31569567615733	129.78403215149513	10.522558783771496	3.530748201177191	0.22647891422024743	0.24390036916026647
LK-1330	269.6967558486981	3.9538093992261407	273.65056524792425	329.79892733706953	130.69447695633616	123.5445382316897	11.546617462787273	2.8653112650262313	0.5709279429381877	0.47488398992054864
LK-1330285	269.6967558486981	3.9538093992261407	273.65056524792425	329.79892733706953	130.69447695633616	123.5445382316897	11.546617462787273	2.8653112650262313	0.5709279429381877	0.47488398992054864
LK-1333	633.3130974402901	8.533319968288394	641.8464174085785	752.1197842152744	315.0290598602138	294.23825622613657	14.63273767758044	7.638934198416242	0.9383719552756996	0.83573752266742
LK-1333055	633.3130974402901	8.533319968288394	641.8464174085785	752.1197842152744	315.0290598602138	294.23825622613657	14.63273767758044	7.638934198416242	0.9383719552756996	0.83573752266742
LK-1339	323.572395821215	5.988909312299805	329.56130513351485	398.9857061976004	162.92497886564757	133.48796699163157	12.96116708159799	13.189557690965355	0.5075346874830343	0.5011905038894965
LK-1339300	323.572395821215	5.988909312299805	329.56130513351485	398.9857061976004	162.92497886564757	133.48796699163157	12.96116708159799	13.189557690965355	0.5075346874830343	0.5011905038894965
LK-2	26047.928333437936	255.24871811498804	26303.177051552924	28402.352306841254	16268.895631106325	8908.668648040126	612.7861519793714	170.29507779357425	30.99477492928455	56.288049589256346
LK-21	7997.3949719280645	76.32115643430585	8073.71612836237	9527.59549271203	4878.384926986605	2876.771611845342	176.8444298355337	40.652899365213074	11.22293719053467	13.518166704836712
LK-2115	742.9313569509263	8.140662565408004	751.0720195163343	892.6598783764672	472.2010500636402	251.10321206335738	14.256814806957998	3.43101223306463	0.7884934945552255	1.1507742893508697
LK-2115070	742.9313569509263	8.140662565408004	751.0720195163343	892.6598783764672	472.2010500636402	251.10321206335738	14.256814806957998	3.43101223306463	0.7884934945552255	1.1507742893508697
LK-2121	226.174895284421	2.868450209431158	229.04334549385217	254.69914876368057	122.46199162275369	98.08817727334144	3.653668423186056	1.257951628158357	0.304472368598838	0.408633968382651
LK-2121240	226.174895284421	2.868450209431158	229.04334549385217	254.69914876368057	122.46199162275369	98.08817727334144	3.653668423186056	1.257951628158357	0.304472368598838	0.408633968382651
LK-2124	121.70757282825967	1.2030179899728022	122.91059081823246	14.170380443687126	59.7363764459154	57.43397122915097	3.699167677032474	0.4505685355703379	0.2523183799193892	0.13517056067110136
LK-2124470	121.70757282825967	1.2030179899728022	122.91059081823246	14.170380443687126	59.7363764459154	57.43397122915097	3.699167677032474	0.4505685355703379	0.2523183799193892	0.13517056067110136
LK-2127	1156.5506413787678	11.817502164161485	1168.3681435429291	1375.2909420004723	679.7893287164555	429.3581490517038	37.88258440229795	5.9919729283072325	1.9973243094357442	1.531281970567404
LK-2127400	1156.5506413787678	11.817502164161485	1168.3681435429291	1375.2909420004723	679.7893287164555	429.3581490517038	37.88258440229795	5.9919729283072325	1.9973243094357442	1.531281970567404
LK-2130	983.3132401484078	7.948226313026612	991.2614664614345	1246.5229151281665	576.8920217451265	379.30542827400285	17.818947799240167	5.710097603943306	0.9182066498803306	2.668538076214711
LK-2130320	983.3132401484078	7.948226313026612	991.2614664614345	1246.5229151281665	576.8920217451265	379.30542827400285	17.818947799240167	5.710097603943306	0.9182066498803306	2.668538076214711
LK-2133	1180.482365943651	10.360279613924774	1190.8426455575757	1485.402977199447	782.7199654928702	352.9775739781238	32.529427579711296	6.443102009995597	2.459425520579349	3.3528713623706747
LK-2133285	799.5356217486492	7.078313616004177	806.6139353646533	1037.3739329543855	548.4472653503926	226.5757727920943	14.226364311968988	5.195412457067105	2.2315865587402333	2.8592202783859237
LK-2133420	380.94674419500177	3.2819659979205977	384.22871019292234	448.02904424506147	234.2727001424776	126.4018011860295	18.30306326774231	1.2476895529284917	0.2278389618391159	0.4936510839847511
LK-2134	206.44372153545868	1.4302951440231857	207.87401667948185	240.2093807298752	118.82143490861773	79.36132962678181	7.298515407819246	0.654994972496599	0.12030519902998757	0.18714142071331402
LK-2134285	206.44372153545868	1.4302951440231857	207.87401667948185	240.2093807298752	118.82143490861773	79.36132962678181	7.298515407819246	0.654994972496599	0.12030519902998757	0.18714142071331402
LK-2136	363.6871740217114	2.985560281815009	366.67273430352645	429.2868231676837	191.51680232393633	161.6428268271289	8.85563111282975	1.2034104520546651	0.1377950899299235	0.3307082158318164
LK-2136475	363.6871740217114	2.985560281815009	366.67273430352645	429.2868231676837	191.51680232393633	161.6428268271289	8.85563111282975	1.2034104520546651	0.1377950899299235	0.3307082158318164
LK-2139	234.08091609936432	1.5726432532347505	235.65355935259907	276.31853388034807	149.84860917001038	77.35359091114016	5.446715657544745	0.9589288129480186	0.17260718633064334	0.30046436139037913
LK-2139620	234.08091609936432	1.5726432532347505	235.65355935259907	276.31853388034807	149.84860917001038	77.35359091114016	5.446715657544745	0.9589288129480186	0.17260718633064334	0.30046436139037913
LK-2148	370.57232896208194	4.61543153400427	375.18776049608624	434.1961641421843	226.26762901968758	136.969062383518	4.671173460743452	1.839483582393006	0.4793805699569652	0.3455999457829284
LK-2148145	370.57232896208194	4.61543153400427	375.18776049608624	434.1961641421843	226.26762901968758	136.969062383518	4.671173460743452	1.839483582393006	0.4793805699569652	0.3455999457829284
LK-2151	1507.2620458703113	13.959738747864476	1521.221784618176	1791.4879957062728	934.6647415448348	543.5086101325916	18.707467154498588	6.660992092889648	2.1258485402839304	1.5943864052129477
LK-2151225	1507.2620458703113	13.959738747864476	1521.221784618176	1791.4879957062728	934.6647415448348	543.5086101325916	18.707467154498588	6.660992092889648	2.1258485402839304	1.5943864052129477
LK-2157	904.1887129047034	9.41934861743931	913.6080615221426	1087.3503531737422	563.4649759327564	309.6696800945011	22.024316353671963	6.050384513391673	1.466759882034345	1.5125961283479183
LK-2157145	904.1887129047034	9.41934861743931	913.6080615221426	1087.3503531737422	563.4649759327564	309.6696800945011	22.024316353671963	6.050384513391673	1.466759882034345	1.5125961283479183
LK-22	1123.7557558437084	9.8037198809589	1133.5594757246674	1340.4422152466425	663.7889836661278	402.0358975745254	48.881054546835365	5.7108129705323565	2.0099415637806457	1.329065521906741
LK-2212	359.42747785216943	2.66053178060996	362.0880096327794	418.3323425220897	189.12580200450228	150.2889484797543	17.283090865728596	2.135335896645396	0.3178817192417095	0.2764188862971387
LK-2212220	359.42747785216943	2.66053178060996	362.0880096327794	418.3323425220897	189.12580200450228	150.2889484797543	17.283090865728596	2.135335896645396	0.3178817192417095	0.2764188862971387
LK-2227	59.58323404931295	0.5246734974072687	60.10790754672022	67.76196797948508	33.4749407132564	23.434773235297452	2.2337202573441806	0.2989867356548774	0.07522892058413044	0.06558418717590858
LK-2227195	59.58323404931295	0.5246734974072687	60.10790754672022	67.76196797948508	33.4749407132564	23.434773235297452	2.2337202573441806	0.2989867356548774	0.07522892058413044	0.06558418717590858
LK-2233	704.7450439422261	6.61851460294167	711.3635585451677	854.3479047450677	441.1882409483692	228.31217585947365	29.364243423762588	3.2764903382320822	1.6168309239548058	0.987062448433694
LK-2233105	542.1610186019299	5.031938111202949	547.1929567131327	662.4122143076052	340.2923929901464	176.29971117323103	21.2190161315787	2.3189353343796726	1.2882974079887068	0.7426655646052546
LK-2233365	162.58402534029622	1.586576491738721	164.17060183203495	191.93569043746254	100.89584795822276	52.012464686242616	8.145227292183888	0.9575550038524099	0.3285335159660988	0.24439688382843935
LK-23	2586.777605666164	30.1238417997233	2616.901447465887	3055.3145988825845	1610.7217204535912	881.8611386202595	65.06066759700232	16.93136545782881	7.7618961749692295	4.4408173625128855
LK-2303	889.7349278513541	9.01996441984582	898.7548922711999	1046.428622257363	526.6531725637478	339.2634117414509	17.363431508203202	4.115358766554655	1.4375568294129275	0.901996441984582
LK-2303480	889.7349278513541	9.01996441984582	898.7548922711999	1046.428622257363	526.6531725637478	339.2634117414509	17.363431508203202	4.115358766554655	1.4375568294129275	0.901996441984582
LK-2306	283.6451744080969	3.0345201518163747	286.6796945599133	328.6269880715706	170.46087113681548	102.36557925176216	8.105797035966022	1.6656876920296404	0.4122989336707031	0.6349403578528827
LK-2306655	283.6451744080969	3.0345201518163747	286.6796945599133	328.6269880715706	170.46087113681548	102.36557925176216	8.105797035966022	1.6656876920296404	0.4122989336707031	0.6349403578528827
LK-2309	523.2244659285825	6.159597692187743	529.3840636207702	596.0070169967254	294.1246686418213	207.76617807578356	15.872212692967409	3.227194760642445	1.1481365975362545	1.086075159831592
LK-2309625	523.2244659285825	6.159597692187743	529.3840636207702	596.0070169967254	294.1246686418213	207.76617807578356	15.872212692967409	3.227194760642445	1.1481365975362545	1.086075159831592
LK-2315	890.1730374781304	11.909759535873361	902.0827970140037	1084.2519715569256	619.4830081112066	232.46596955126287	23.719226359865683	7.9231242386020675	4.763903814349344	1.8178054028438289
LK-2315335	890.1730374781304	11.909759535873361	902.0827970140037	1084.2519715569256	619.4830081112066	232.46596955126287	23.719226359865683	7.9231242386020675	4.763903814349344	1.8178054028438289
LK-3	26380.36265370763	280.1074020982401	26660.470055805872	28647.42034110435	14740.67194200077	9725.739167520187	1442.5019182165931	380.60825036817613	12.799714711825878	78.04166089007813
LK-31	3818.509251334228	50.95768194861749	3869.4669332828453	4775.634285251697	1923.75917080982	1604.4910508093558	197.0352225948635	81.9604972620664	3.798752016433692	7.464557841688371
LK-3106	479.97232767825363	9.18205006525092	489.15437774350454	629.6935579546803	251.39645865464468	156.31347134891445	19.810357100486414	51.459841025032624	0.23543718116027998	0.7567623680151856
LK-3106255	479.97232767825363	9.18205006525092	489.15437774350454	629.6935579546803	251.39645865464468	156.31347134891445	19.810357100486414	51.459841025032624	0.23543718116027998	0.7567623680151856
LK-3115	595.681840489741	8.517190015756437	604.1990305054975	727.5120498006767	293.85547127248304	270.7249683579725	26.147525033794544	3.650224292467045	0.44696623989392387	0.8566852931300207
LK-3115005	595.681840489741	8.517190015756437	604.1990305054975	727.5120498006767	293.85547127248304	270.7249683579725	26.147525033794544	3.650224292467045	0.44696623989392387	0.8566852931300207
LK-3124	265.0952328413022	3.28511533702685	268.3803481783291	309.91397993521895	147.74331108291497	106.69294422684393	8.845376667796263	1.140287968224196	0.3257965623497703	0.3475163331730883
