entity_id	valid	rejected	polled	electors	UNP	PA	IND1	MEP	SLPF	NSSP	TKLO	DWC
EC-22P	11992	250	12242	12878	5382	6473			137			
LK	317841.1008800228	9337.761610786669	327178.96355402755	382818.1033082926	128800.00757672856	169302.69803293477	2203.6071219399505	4216.247520594808	3793.6180258080985	114.42696252901119	52.169847813739	33.675521547809865
LK-1	116021.14265789473	3480.933798420499	119502.07645631523	139877.3090202213	45133.48843408892	65033.215873065266	1230.289823197883	2990.8316101794217	1425.4837413873706	114.1545297538581	52.169847813739	33.675521547809865
LK-11	36776.20589052304	1480.5549168221405	38256.76080734516	51386.53229773197	16323.727846146947	17761.1621970064	1043.289823197883	1106.728917984761	384.29720707163114	82.1545297538581	50.169847813739	24.675521547809865
LK-1103	6629.259249506207	399.52991817579016	7028.789167681997	9508.587169416234	3544.9907593479934	2799.2995964415545	144.35571522395625	59.89516744439066	37.10868982951068	22.625642353951356	11.52000317590051	9.463675688949888
LK-1103050	3223.831412389705	186.22368180014044	3410.055094189845	4562.444295179068	1761.1172869660795	1302.7757762647695	90.05958232833633	28.6553216499252	19.247183464110158	11.275402253228712	6.894513479681251	3.806345983574024
LK-1103175	3405.4278371165024	213.3062363756497	3618.734073492152	4946.142874237167	1783.8734723819139	1496.523820176785	54.29613289561992	31.23984579446546	17.861506365400526	11.350240100722644	4.625489696219259	5.657329705375863
LK-1106	1182.218820264285	49.26429543996202	1231.483115704247	1600.725667363984	475.70668850782783	655.7743456781106	0.7456217688210468	29.221272178081975	16.598960805897114	2.449900097554868	1.2604558472927219	0.46157538069874327
LK-1106230	1182.218820264285	49.26429543996202	1231.483115704247	1600.725667363984	475.70668850782783	655.7743456781106	0.7456217688210468	29.221272178081975	16.598960805897114	2.449900097554868	1.2604558472927219	0.46157538069874327
LK-1109	1236.0634023829457	44.402220273685636	1280.4656226566312	1669.4792275859882	452.4010934728874	691.8337968822533	0.8408393872425518	63.83003558944775	22.732166591943376	2.6995369800945084	1.3866474105403486	0.3392860685364683
LK-1109285	1236.0634023829457	44.402220273685636	1280.4656226566312	1669.4792275859882	452.4010934728874	691.8337968822533	0.8408393872425518	63.83003558944775	22.732166591943376	2.6995369800945084	1.3866474105403486	0.3392860685364683
LK-1118	827.6064492071259	34.75885491206395	862.3653041191899	1145.2951637276237	348.63041239274446	382.26242517774165	0.4438037473851589	82.34749385374582	10.592349575602293	1.6496181441101119	1.1009640310378708	0.5793822847585091
LK-1118180	520.5434013680888	20.516158419449518	541.0595597875383	743.9446743956684	206.46042880512064	279.5588448482784	0.2164741017709105	23.805168159259157	8.239981938376593	1.180133006428512	0.740201767345694	0.3421687415088585
LK-1118230	307.06304783903715	14.242696492614431	321.30574433165157	401.3504893319555	142.16998358762385	102.70358032946325	0.22732964561424837	58.54232569448666	2.3523676372257007	0.4694851376815999	0.3607622636921768	0.2372135432496505
LK-1121	1455.755914531394	40.57516685927819	1496.3310813906721	1974.5217006155083	492.45623984971206	799.6932742092321	0.9939161910774196	135.09464777546418	22.255927259027708	2.9622600204660348	1.7344811961939284	0.5651680302204934
LK-1121205	1455.755914531394	40.57516685927819	1496.3310813906721	1974.5217006155083	492.45623984971206	799.6932742092321	0.9939161910774196	135.09464777546418	22.255927259027708	2.9622600204660348	1.7344811961939284	0.5651680302204934
LK-1124	1594.6747216892372	45.24526570451322	1639.9199873937505	2169.7313849262628	646.38270163047	856.3390154148475	4.265546935105624	60.1746799773829	22.607398756059805	3.168692008935606	1.1882595033508523	0.5484274630850088
LK-1124100	1594.6747216892372	45.24526570451322	1639.9199873937505	2169.7313849262628	646.38270163047	856.3390154148475	4.265546935105624	60.1746799773829	22.607398756059805	3.168692008935606	1.1882595033508523	0.5484274630850088
LK-1127	12394.772067937734	464.48823550655413	12859.260303444287	17856.134154218787	5917.574330870793	5153.544046419592	783.269809632711	382.79544501073235	106.94536753950106	21.725443414305587	19.750041510111313	9.167583539986238
LK-1127045	2056.257777876757	87.00474355833686	2143.2625214350933	2969.0654187916175	974.8641738859319	957.0521791417054	14.729149500033406	76.78568247110438	23.635146872146628	5.309344587221344	2.055230162795359	1.8268712558180968
LK-1127090	5033.668300354779	162.54244541165284	5196.2107457664315	7308.47061190154	2570.3880253099737	1777.2759226070737	556.9207051680626	91.46724699169745	17.81829486851249	8.71116638016166	6.13741267693208	4.949526352364581
LK-1127100	5304.8459897061975	214.94104653656444	5519.787036242762	7578.598123525628	2372.3221316748873	2419.215944670813	211.61995496461506	214.54251554793052	65.49192579884195	7.704932446922582	11.557398670383874	2.3911859318035598
LK-1130	3659.3307816820666	115.77800633978553	3775.108788021852	5029.567579415931	1540.8570176030216	1899.1958589060498	73.9414918729345	104.13654144466177	29.740304849261484	6.457375059013961	4.001753557698793	1.0004383894246982
LK-1130075	3659.3307816820666	115.77800633978553	3775.108788021852	5029.567579415931	1540.8570176030216	1899.1958589060498	73.9414918729345	104.13654144466177	29.740304849261484	6.457375059013961	4.001753557698793	1.0004383894246982
LK-1131	4399.473321047893	165.03394551127678	4564.50726655917	5968.894195129103	1584.4057964944611	2594.0898686993487	31.068739136808162	105.99335120306579	66.53305551483678	11.488440516826168	4.994974137750508	0.8990953447950915
LK-1131065	4399.473321047893	165.03394551127678	4564.50726655917	5968.894195129103	1584.4057964944611	2594.0898686993487	31.068739136808162	105.99335120306579	66.53305551483678	11.488440516826168	4.994974137750508	0.8990953447950915
LK-1133	2280.508260042786	82.22737699072974	2362.7356370335156	2978.299340385073	924.2588542904683	1268.5726764915617	2.922557642025196	46.97402543380081	30.199762300927027	4.718712859519848	1.8265985262657476	1.035072498217257
LK-1133210	2280.508260042786	82.22737699072974	2362.7356370335156	2978.299340385073	924.2588542904683	1268.5726764915617	2.922557642025196	46.97402543380081	30.199762300927027	4.718712859519848	1.8265985262657476	1.035072498217257
LK-1136	1116.5429022313565	39.251631108501336	1155.7945333398577	1485.2967149474782	396.0639516865662	660.5572926861095	0.441781659816011	36.26625807398708	18.983224049063743	2.208908299080055	1.4056689175963986	0.6158168591374699
LK-1136365	1116.5429022313565	39.251631108501336	1155.7945333398577	1485.2967149474782	396.0639516865662	660.5572926861095	0.441781659816011	36.26625807398708	18.983224049063743	2.208908299080055	1.4056689175963986	0.6158168591374699
LK-12	12087.643847190244	459.3520045892933	12546.995851779535	15924.943393338632	5157.599698373628	6769.116678967377			160.92746984923772			
LK-1203	774.7221041819103	34.42732312714583	809.1494273090561	1081.240663871222	384.04041199977485	386.80425789384816			3.877434288287274			
LK-1203195	774.7221041819103	34.42732312714583	809.1494273090561	1081.240663871222	384.04041199977485	386.80425789384816			3.877434288287274			
LK-1206	733.3163904838619	31.46890197412913	764.785292457991	951.3760321856706	306.1808376372478	420.5915926134919			6.543960233122122			
LK-1206395	733.3163904838619	31.46890197412913	764.785292457991	951.3760321856706	306.1808376372478	420.5915926134919			6.543960233122122			
LK-1209	580.5077951629834	20.65593496164061	601.163730124624	714.836269875376	270.1681331764673	305.49089448878806			4.8487674977280255			
LK-1209615	580.5077951629834	20.65593496164061	601.163730124624	714.836269875376	270.1681331764673	305.49089448878806			4.8487674977280255			
LK-1212	402.6657917122372	15.960025519504192	418.6258172317414	521.2501215214485	177.67546481954065	218.58067808968283			6.409648803013732			
LK-1212745	402.6657917122372	15.960025519504192	418.6258172317414	521.2501215214485	177.67546481954065	218.58067808968283			6.409648803013732			
LK-1215	576.6315447118	18.796059013856254	595.4276037256561	732.7176991100818	241.97461462112585	327.72341881108724			6.933511279586835			
LK-1215605	576.6315447118	18.796059013856254	595.4276037256561	732.7176991100818	241.97461462112585	327.72341881108724			6.933511279586835			
LK-1218	1857.5741575274178	75.79050277738214	1933.3646603047998	2467.1871471300383	908.2743085030622	932.1914485116081			17.108400512747473			
LK-1218230	1857.5741575274178	75.79050277738214	1933.3646603047998	2467.1871471300383	908.2743085030622	932.1914485116081			17.108400512747473			
LK-1221	1194.8693734151775	41.64093568412225	1236.5103090992998	1578.44614208941	516.675279499407	662.4591084800095			15.734985435761036			
LK-1221285	1194.8693734151775	41.64093568412225	1236.5103090992998	1578.44614208941	516.675279499407	662.4591084800095			15.734985435761036			
LK-1224	983.8564606130514	31.67116412957145	1015.5276247426227	1294.9070102748562	349.89157016598625	616.68502076725			17.279869679815043			
LK-1224505	983.8564606130514	31.67116412957145	1015.5276247426227	1294.9070102748562	349.89157016598625	616.68502076725			17.279869679815043			
LK-1227	538.5167948380448	20.08010664456107	558.5969014826059	699.5839125783451	184.732414009421	347.32190526333477			6.462475565288988			
LK-1227755	538.5167948380448	20.08010664456107	558.5969014826059	699.5839125783451	184.732414009421	347.32190526333477			6.462475565288988			
LK-1230	666.6906918606538	24.671471705464107	691.3621635661179	851.118145514756	281.0282783026525	379.42839518197457			6.234018376026752			
LK-1230665	666.6906918606538	24.671471705464107	691.3621635661179	851.118145514756	281.0282783026525	379.42839518197457			6.234018376026752			
LK-1233	1209.032279023207	44.02592621112512	1253.058205234332	1608.3974405867687	478.3494768555505	711.8426572080353			18.840144959621142			
LK-1233460	1209.032279023207	44.02592621112512	1253.058205234332	1608.3974405867687	478.3494768555505	711.8426572080353			18.840144959621142			
LK-1236	1192.2737605487152	46.86224597528742	1239.1360065240026	1613.476827412461	485.0067060339743	680.1525713744821			27.114483140258773			
LK-1236185	1192.2737605487152	46.86224597528742	1239.1360065240026	1613.476827412461	485.0067060339743	680.1525713744821			27.114483140258773			
LK-1239	1376.9867031111826	53.30140686550366	1430.2881099766862	1810.4059811881984	573.6022027494172	779.8447302837849			23.539770077980545			
LK-1239245	1376.9867031111826	53.30140686550366	1430.2881099766862	1810.4059811881984	573.6022027494172	779.8447302837849			23.539770077980545			
LK-13	4230.292920181461	214.02687700906512	4444.319797190527	5583.833329150721	1852.1608895683562	2274.936997091485		49.1026921946605	51.259064466501954			
LK-1303	930.2761276539925	36.58786050259543	966.8639881565879	1240.1927552798757	355.79686299495904	544.3725240335064		16.105859865449844	13.43309034349643			
LK-1303360	930.2761276539925	36.58786050259543	966.8639881565879	1240.1927552798757	355.79686299495904	544.3725240335064		16.105859865449844	13.43309034349643			
LK-1310	574.4021045079517	24.899007533181873	599.3011120411336	730.0677747219897	258.3834509147435	303.4941528159751		7.2278369006337435	4.827932560086094			
LK-1310155	574.4021045079517	24.899007533181873	599.3011120411336	730.0677747219897	258.3834509147435	303.4941528159751		7.2278369006337435	4.827932560086094			
LK-1318	182.85513703106616	8.296926059866673	191.15206309093284	235.09132499673214	77.38463465644197	101.3695045967496		1.9175961831728463	2.099320291054856			
LK-1318220	182.85513703106616	8.296926059866673	191.15206309093284	235.09132499673214	77.38463465644197	101.3695045967496		1.9175961831728463	2.099320291054856			
LK-1321	766.3881872095906	36.44711767659753	802.8353048861882	1040.0724696639354	330.6832908511896	413.3119990338226		8.747789551299572	13.320224254867437			
LK-1321435	766.3881872095906	36.44711767659753	802.8353048861882	1040.0724696639354	330.6832908511896	413.3119990338226		8.747789551299572	13.320224254867437			
LK-1324	373.84119440622175	16.289060368917795	390.1302547751396	486.9238584218853	168.77324830725772	195.61971036982706		4.506349677818257	4.697985682158466			
LK-1324410	373.84119440622175	16.289060368917795	390.1302547751396	486.9238584218853	168.77324830725772	195.61971036982706		4.506349677818257	4.697985682158466			
LK-1330	313.3540682703827	21.52451702628644	334.87858529666914	427.5823430593614	141.5047574459882	162.81584346556878		3.5749693623232313	5.170366137449569			
LK-1330285	313.3540682703827	21.52451702628644	334.87858529666914	427.5823430593614	141.5047574459882	162.81584346556878		3.5749693623232313	5.170366137449569			
LK-1333	713.8224787905849	45.76029488149154	759.5827736720764	925.6306235704717	348.29727808709754	357.2264737240179		4.471928849360756	3.3136259670673143			
LK-1333055	713.8224787905849	45.76029488149154	759.5827736720764	925.6306235704717	348.29727808709754	357.2264737240179		4.471928849360756	3.3136259670673143			
LK-1339	375.3536223116716	24.222092960127814	399.5757152717994	498.272179436469	171.33736631067887	196.72678905201766		2.5503618046022476	4.396519230321785			
LK-1339300	375.3536223116716	24.222092960127814	399.5757152717994	498.272179436469	171.33736631067887	196.72678905201766		2.5503618046022476	4.396519230321785			
LK-2	45291.544005996126	1381.8351086299015	46673.37911462603	51580.88250066762	21372.63936379308	22648.436415309363	648.3644270257611	290.846367254748	316.4925340149931			
LK-21	9573.915398521374	520.1075519621168	10094.02295048349	12492.553118982916	5103.094618110486	4349.237003749763		63.83591253614822	49.98296552679498			
LK-2115	932.4255232640362	58.19934415217084	990.624867416207	1224.9779203790129	542.8031837788149	379.6702729458351		5.114552397114976	3.9637781077641066			
LK-2115070	932.4255232640362	58.19934415217084	990.624867416207	1224.9779203790129	542.8031837788149	379.6702729458351		5.114552397114976	3.9637781077641066			
LK-2121	279.7620321578165	17.218713687339548	296.98074584515604	342.1307931360627	145.15319551411972	132.9262261856506		0.600932306445075	0.7451560599918929			
LK-2121240	279.7620321578165	17.218713687339548	296.98074584515604	342.1307931360627	145.15319551411972	132.9262261856506		0.600932306445075	0.7451560599918929			
LK-2124	117.43618311105287	7.957040338172167	125.39322344922503	148.65157125536587	60.4122292492709	56.12732247599699		0.30638660418782976	0.4460628502146345			
LK-2124470	117.43618311105287	7.957040338172167	125.39322344922503	148.65157125536587	60.4122292492709	56.12732247599699		0.30638660418782976	0.4460628502146345			
LK-2127	1453.0867238529945	81.02478948611002	1534.1115133391045	1894.9614385771622	746.7995592980247	681.1208782560793		13.382072873219485	10.585818840009445			
LK-2127400	1453.0867238529945	81.02478948611002	1534.1115133391045	1894.9614385771622	746.7995592980247	681.1208782560793		13.382072873219485	10.585818840009445			
LK-2130	1208.4173391581326	46.197272072104134	1254.6146112302367	1599.401208260301	602.7165837730108	583.0038347583924		13.600936001352398	8.206471933305455			
LK-2130320	1208.4173391581326	46.197272072104134	1254.6146112302367	1599.401208260301	602.7165837730108	583.0038347583924		13.600936001352398	8.206471933305455			
LK-2133	1310.3728049907834	53.002635439688234	1363.3754404304716	1720.1050789558094	694.9862286949398	591.8967973855312		14.68384499733662	7.843502101152767			
LK-2133285	852.2917227388675	29.39417920340651	881.6859019422741	1127.4742402635225	465.216060417378	369.2927069315283		12.378331693012232	4.88159559724426			
LK-2133420	458.0810822519158	23.60845623628172	481.6895384881975	592.6308386922869	229.77016827756174	222.60409045400286		2.305513304324387	2.9619065039085064			
LK-2134	223.06588986810198	11.014609333412196	234.08049920151416	290.48358668007336	121.9092683503874	98.66363044892648		1.3701425445081918	0.9624415922399006			
LK-2134285	223.06588986810198	11.014609333412196	234.08049920151416	290.48358668007336	121.9092683503874	98.66363044892648		1.3701425445081918	0.9624415922399006			
LK-2136	416.7474699840606	19.493412055419846	436.2408820394805	536.9874654569119	198.44330217774717	212.16769313476755		2.6456657266545314	3.2152187650315485			
LK-2136475	416.7474699840606	19.493412055419846	436.2408820394805	536.9874654569119	198.44330217774717	212.16769313476755		2.6456657266545314	3.2152187650315485			
LK-2139	280.9405707587575	14.307217889184438	295.24778864794195	362.2896983905144	137.99624904197287	138.30949912086922		2.4548577611469273	1.988179072178892			
LK-2139620	280.9405707587575	14.307217889184438	295.24778864794195	362.2896983905144	137.99624904197287	138.30949912086922		2.4548577611469273	1.988179072178892			
LK-2148	420.6731727152587	29.108434143200842	449.78160685845955	561.6110602826066	246.83639998644574	171.2949408695063		1.1928772322184948	1.0256514520009488			
LK-2148145	420.6731727152587	29.108434143200842	449.78160685845955	561.6110602826066	246.83639998644574	171.2949408695063		1.1928772322184948	1.0256514520009488			
LK-2151	1816.8918857626659	110.43783166775019	1927.329717430416	2367.203211224166	990.0076652102264	813.5622363666602		5.527206204738219	6.164960766823398			
LK-2151225	1816.8918857626659	110.43783166775019	1927.329717430416	2367.203211224166	990.0076652102264	813.5622363666602		5.527206204738219	6.164960766823398			
LK-2157	1114.0958028977122	72.14625169756435	1186.2420545952766	1443.7500863849314	615.0307530355263	490.4936718015477		2.956437887225477	4.835723986081981			
LK-2157145	1114.0958028977122	72.14625169756435	1186.2420545952766	1443.7500863849314	615.0307530355263	490.4936718015477		2.956437887225477	4.835723986081981			
LK-22	1392.9957570777624	85.32503815237524	1478.3207952301377	1841.1306799036024	690.7158967909816	680.6628083050416	10.987032419480016		10.630019562259214			
LK-2212	455.7525492545648	26.81954244297988	482.5720916975447	593.4022441583825	210.54826569253052	236.93244838959242	4.125551877984795		4.14628329445708			
LK-2212220	455.7525492545648	26.81954244297988	482.5720916975447	593.4022441583825	210.54826569253052	236.93244838959242	4.125551877984795		4.14628329445708			
LK-2227	75.63014149391248	5.049982412544962	80.68012390645742	93.60213772679306	34.66317186914933	39.82889108259295	0.8429496998785898		0.29512884229158864			
LK-2227195	75.63014149391248	5.049982412544962	80.68012390645742	93.60213772679306	34.66317186914933	39.82889108259295	0.8429496998785898		0.29512884229158864			
LK-2233	861.613066329285	53.45551329685039	915.0685796261355	1154.126298018427	445.50445922930174	403.90146883285615	6.018530841616631		6.188607425510545			
LK-2233105	662.1090855057254	39.86143744717999	701.9705229529054	888.74333423108	340.20145434958255	312.3287610167445	4.455993387631527		5.122876751766858			
LK-2233365	199.50398082355963	13.594075849670405	213.09805667323005	265.38296378734697	105.30300487971921	91.57270781611163	1.562537453985104		1.0657306737436865			
LK-23	4372.632850396992	308.4025185154095	4681.0353689124	5695.198701781095	2553.8288488916123	1429.5366032545592	368.37739460628103	7.01045471859977	13.879548925938899			
LK-2303	1255.691796797786	73.48452263293142	1329.1763194307175	1606.0328523423602	748.1496738485866	454.15520853923704	45.38169598734928	2.536864993081637	5.468353429531528			
LK-2303480	1255.691796797786	73.48452263293142	1329.1763194307175	1606.0328523423602	748.1496738485866	454.15520853923704	45.38169598734928	2.536864993081637	5.468353429531528			
LK-2306	354.0905702150732	20.82934212904392	374.91991234411717	445.29109434303274	204.3600894632207	147.63600216880536	0.5607265497921562	0.46177480571118745	1.071977227543828			
LK-2306655	354.0905702150732	20.82934212904392	374.91991234411717	445.29109434303274	204.3600894632207	147.63600216880536	0.5607265497921562	0.46177480571118745	1.071977227543828			
LK-2309	765.8846873538125	46.499532200218304	812.3842195540309	977.4676438484329	411.68454701387805	332.8510057695306	18.4477623577109	1.241228754093248	1.6601434585997192			
LK-2309625	765.8846873538125	46.499532200218304	812.3842195540309	977.4676438484329	411.68454701387805	332.8510057695306	18.4477623577109	1.241228754093248	1.6601434585997192			
LK-2315	1996.9657960303196	167.58912155321588	2164.5549175835354	2666.407111247269	1189.6345385659272	494.8943867769861	303.9872097114287	2.7705861657136976	5.679074810263824			
LK-2315335	1996.9657960303196	167.58912155321588	2164.5549175835354	2666.407111247269	1189.6345385659272	494.8943867769861	303.9872097114287	2.7705861657136976	5.679074810263824			
LK-3	35496.25523520137	821.200856258431	36317.456091459804	40265.941754836254	11999.255661153999	22198.9657737066	7.492457480182715	353.24839462692097	918.9020875305425			
LK-31	4386.870738743885	188.45937518282304	4575.330113926708	5846.945330815092	1831.9624276781744	2450.362286417949		34.804570483176526	67.22415392651315			
LK-3106	532.7270731996678	23.207379285799025	555.9344524854669	739.7436232055996	239.45643018151617	284.324030134061		1.6648772096334084	7.079932376319848			
LK-3106255	532.7270731996678	23.207379285799025	555.9344524854669	739.7436232055996	239.45643018151617	284.324030134061		1.6648772096334084	7.079932376319848			
LK-3115	675.999190652902	30.02123244620855	706.0204230991105	891.0147834996512	273.87856349500186	387.6438872768914		2.5079772349603506	11.67078515278579			
LK-3115005	675.999190652902	30.02123244620855	706.0204230991105	891.0147834996512	273.87856349500186	387.6438872768914		2.5079772349603506	11.67078515278579			
LK-3124	329.5215030459693	14.91605261291365	344.43755565888296	403.64565092324784	141.71607467944423	182.70671216575116		1.6072630409255333	3.263395566203532			
LK-3124265	329.5215030459693	14.91605261291365	344.43755565888296	403.64565092324784	141.71607467944423	182.70671216575116		1.6072630409255333	3.263395566203532			
LK-3130	438.75435737489073	22.423078168337668	461.1774355432284	602.4825651043072	179.72522906571407	248.4136457332801		1.1921130165445344	9.13953312684143			
LK-3130100	438.75435737489073	22.423078168337668	461.1774355432284	602.4825651043072	179.72522906571407	248.4136457332801		1.1921130165445344	9.13953312684143			
LK-3134	203.10783551442807	8.500585884027815	211.6084213984559	264.50934676668675	83.27364616985162	115.246421726989		0.8118271915895526	3.6815419153479714			
LK-3134095	203.10783551442807	8.500585884027815	211.6084213984559	264.50934676668675	83.27364616985162	115.246421726989		0.8118271915895526	3.6815419153479714			
LK-3136	745.8408173828032	32.51140099489135	778.3522183776945	1009.8205840913229	311.26769095108926	415.43531768472104		5.184744999185301	13.587081747865009			
LK-3136485	745.8408173828032	32.51140099489135	778.3522183776945	1009.8205840913229	311.26769095108926	415.43531768472104		5.184744999185301	13.587081747865009			
LK-3139	483.90171893581265	15.302007882141348	499.203726817954	669.176876431218	214.58422195795538	251.94356701294362		10.607809413360329	6.604251638836746			
LK-3139250	483.90171893581265	15.302007882141348	499.203726817954	669.176876431218	214.58422195795538	251.94356701294362		10.607809413360329	6.604251638836746			
LK-3145	281.6547885751755	10.189732020888789	291.8445205960642	362.50197100861	115.96456087489365	157.95775406496134		3.9676832647708555	3.635164354797162			
LK-3145315	281.6547885751755	10.189732020888789	291.8445205960642	362.50197100861	115.96456087489365	157.95775406496134		3.9676832647708555	3.635164354797162			
LK-3148	367.84133676832977	18.49312734022466	386.3344641085544	468.03290715908724	150.32513521298043	211.3896054021186		2.449379140397478	3.179785259384901			
LK-3148220	367.84133676832977	18.49312734022466	386.3344641085544	468.03290715908724	150.32513521298043	211.3896054021186		2.449379140397478	3.179785259384901			
LK-3154	327.522117293906	12.894778547390207	340.4168958412962	436.0170226253624	121.7708750897277	195.30134521623208		4.81089597180919	5.382682788130774			
LK-3154295	327.522117293906	12.894778547390207	340.4168958412962	436.0170226253624	121.7708750897277	195.30134521623208		4.81089597180919	5.382682788130774			
LK-32	3879.880093229141	176.40515327866396	4056.285246507805	5257.65549709135	1453.8310329115857	2320.989553754756		14.2864081970353	90.77309836576354			
LK-3209	424.35963850439464	25.412584678541084	449.7722231829357	542.6388126583611	182.61956497221865	234.61233957128786		1.3583904122463402	5.76934354864176			
LK-3209090	424.35963850439464	25.412584678541084	449.7722231829357	542.6388126583611	182.61956497221865	234.61233957128786		1.3583904122463402	5.76934354864176			
LK-3224	653.7650909454328	30.866180291824907	684.6312712372577	860.6746951828903	253.93608834699182	379.0399260443734		2.851139316410154	17.937937237657405			
LK-3224145	653.7650909454328	30.866180291824907	684.6312712372577	860.6746951828903	253.93608834699182	379.0399260443734		2.851139316410154	17.937937237657405			
LK-3230	587.6963658293565	33.118936493785725	620.8153023231423	791.8274162252872	230.19057108395828	344.4145996119356		2.0217630709528556	11.069432062509833			
LK-3230170	587.6963658293565	33.118936493785725	620.8153023231423	791.8274162252872	230.19057108395828	344.4145996119356		2.0217630709528556	11.069432062509833			
LK-3236	572.9743597379393	26.714294222751636	599.6886539606909	795.7817153067301	185.1906789755807	372.4558070279928		2.6737343656938655	12.654139368671828			
LK-3236200	572.9743597379393	26.714294222751636	599.6886539606909	795.7817153067301	185.1906789755807	372.4558070279928		2.6737343656938655	12.654139368671828			
LK-3239	500.6757589582283	20.953490047302328	521.6292490055306	698.2604109139514	171.34998119112223	313.2659415243995		1.6402301886490425	14.419606054057516			
LK-3239240	500.6757589582283	20.953490047302328	521.6292490055306	698.2604109139514	171.34998119112223	313.2659415243995		1.6402301886490425	14.419606054057516			
LK-3242	519.5219204697552	15.981071629031563	535.5029920987868	719.3538620957645	185.22179525927206	319.5137170243081		2.4089115323172576	12.37749665385778			
LK-3242330	519.5219204697552	15.981071629031563	535.5029920987868	719.3538620957645	185.22179525927206	319.5137170243081		2.4089115323172576	12.37749665385778			
LK-3248	620.8869587840339	23.35859591542672	644.2455546994606	849.1185847083663	245.32235308244194	357.68722295045876		1.3322393107657824	16.545143440367433			
LK-3248240	620.8869587840339	23.35859591542672	644.2455546994606	849.1185847083663	245.32235308244194	357.68722295045876		1.3322393107657824	16.545143440367433			
LK-33	1838.504403228348	101.33632779694402	1939.8407310252921	2493.3409269298136	712.46220056424	980.6139335338984	7.492457480182715	15.157415946709163	115.90483523826589			
LK-3315	661.511563697636	34.84669801601656	696.3582617136526	903.0763922911735	254.4587841519421	353.36888447291426	2.666839133878818	4.690250413234493	43.6091694559041			
LK-3315270	661.511563697636	34.84669801601656	696.3582617136526	903.0763922911735	254.4587841519421	353.36888447291426	2.666839133878818	4.690250413234493	43.6091694559041			
LK-3325	340.2196140212682	23.83183930681371	364.05145332808195	463.8183851910201	139.82443481685704	178.47596691610872	1.8872942103190233	1.8239621898385192	16.966648286727057			
LK-3325265	340.2196140212682	23.83183930681371	364.05145332808195	463.8183851910201	139.82443481685704	178.47596691610872	1.8872942103190233	1.8239621898385192	16.966648286727057			
LK-3333	836.7732255094438	42.657790474113746	879.4310159835577	1126.4461494476202	318.17898159544086	448.76908214487537	2.9383241359848737	8.643203343636152	55.32901749563473			
LK-3333295	460.629603816052	24.500850427131823	485.1304542431838	612.0825297969205	173.08689702798097	250.3035321499821	1.7397948744181289	3.350996214640135	30.665775743004758			
LK-3333360	376.1436216933919	18.156940046981923	394.30056174037384	514.3636196506997	145.09208456745992	198.46554999489328	1.1985292615667449	5.292207128996017	24.66324175262997			
LK-4	1067.9089363404985	39.791975092398715	1107.700911432897	14120.519188992845	165.67331332818966	214.4659072669558	38.26289656909439			0.2724327751530927		
LK-41	146.41329089307965	3.318878928782894	149.73216982186256	11690.035453653569			5.165977510357074					
LK-4109	15.42463192789391	0.7224417667702165	16.14707369466413	4576.316618912485			1.4956296618388798					
LK-4109105	7.755532657674976	0.3421558525444843	8.097688510219461	747.0276056164741			0.544914876274549					
LK-4109140	7.6690992702189344	0.38028591422573227	8.049385184444667	3829.289013296011			0.9507147855643306					
LK-4115	0.09498066690100726	0.007915055575083938	0.10289572247609119	462.0967745845505			0.0633204446006715					
LK-4115150	0.09498066690100726	0.007915055575083938	0.10289572247609119	462.0967745845505			0.0633204446006715					
LK-4118	1.7389378806966505	0.09152304635245528	1.8304609270491057	1723.562008909438			0.5186305959972466					
LK-4118155	1.7389378806966505	0.09152304635245528	1.8304609270491057	1723.562008909438			0.5186305959972466					
LK-4127	0.8139221846408949	0.020348207190502565	0.8342703918313975	1616.6405363564945			0.6460548154260555					
LK-4127065	0.12208314016380775	0.0	0.12208314016380775	795.8752511203832			0.015260392520475969					
LK-4127175	0.6918390444770872	0.020348207190502565	0.7121872516675898	820.7652852361115			0.6307944229055795					
LK-4130	0.47878787878787876	0.01818181818181818	0.49696969696969695	313.43636363636364			0.012121212121212121					
LK-4130300	0.47878787878787876	0.01818181818181818	0.49696969696969695	313.43636363636364			0.012121212121212121					
LK-4133	0.4243785037128349	0.022335710721728155	0.4467142144345631	1393.1229491356285			0.2010213964955534					
LK-4133200	0.4243785037128349	0.022335710721728155	0.4467142144345631	1393.1229491356285			0.2010213964955534					
LK-4136	50.01837951318057	0.1978966548493791	50.21627616802995	1237.9672614921471			0.6431641282604821					
LK-4136140	50.01837951318057	0.1978966548493791	50.21627616802995	1237.9672614921471			0.6431641282604821					
LK-4142	77.41927233726591	2.23823666914171	79.65750900640761	366.892940626461			1.5860352556169732					
LK-4142030	77.41927233726591	2.23823666914171	79.65750900640761	366.892940626461			1.5860352556169732					
LK-42	9.054203073214824	0.5664959325097921	9.620699005724616	27.692738776739983	1.2482374209099127	0.10602591141910214	0.04712262729737873			0.00819523952997891		
LK-4215	9.054203073214824	0.5664959325097921	9.620699005724616	27.692738776739983	1.2482374209099127	0.10602591141910214	0.04712262729737873			0.00819523952997891		
LK-4215100	9.054203073214824	0.5664959325097921	9.620699005724616	27.692738776739983	1.2482374209099127	0.10602591141910214	0.04712262729737873			0.00819523952997891		
