entity_id	valid	rejected	polled	electors	PA	UNP	SMBP	Ind 1	Ind 2	SLPF
EC-19C	255.24057215543473	13.991208160822069	269.2317803162568	342.0338704045493	144.1923604529356	103.03296004389684	1.3147104304883523	1.2474809198383798	4.1532897690427495	1.299770539232803
EC-19D	748.9615148849978	25.404706697582686	774.3662215825804	1061.773540150849	461.8458996295408	270.7537112550305	4.826363902881053	2.7579222302177446	6.762213160630047	2.0154047066975824
EC-19E	487.9759117743337	25.565091262092086	513.5410030364259	670.4757706764796	275.98209750426116	198.22905261256787	2.9123048616676637	2.1018049237507195	6.745007957918976	2.0056439141673534
EC-19F	1060.5244621656966	36.24037795840919	1096.7648401241058	1347.9876022462115	580.8471627477628	458.5394625503218	3.8328418677401985	3.689825380137952	9.582104669350496	4.033064950383343
EC-19G	778.8086613100912	28.745627516974377	807.5542888270656	1040.4869749615766	430.15639773545263	335.1716892667458	3.1810276064668	2.443960234236688	5.508608781930313	2.346977685259042
EC-19H	219.3368719676915	11.057100006324369	230.3939719740159	311.4867323798596	130.54333547157196	83.20150339257158	1.302783625308313	0.8390809790121337	2.5614050938265134	0.8887634054010101
EC-19I	344.65467069656285	21.778590004920222	366.4332607014831	487.6028677866029	200.6983903844802	133.456245167639	2.205805862093203	1.3973430800590425	5.4995431222323745	1.3973430800590425
EC-19P	9723	163	9886	9886	6239	3355	62	20	9	38
EC-20	5383.935495635842	85.58066591136412	5469.516161547206	6023.094657856807	3433.633322192364	1850.4324246950528	30.19557431683199	12.828281887916173	25.93378239236133	30.91211015131566
EC-20A	242.05897736579556	5.691608964336237	247.7505863301318	311.88545156726974	148.85888057478968	85.04907490134764	1.2818386568386568	1.2266398630034994	4.133776338321793	1.5087670314943042
EC-20B	547.9498827116238	16.246131571803456	564.1960142834272	716.6708686300578	356.4999338730223	176.30846494922145	2.6109854311826983	1.9526600446879154	7.665585432574845	2.9122529809345483
EC-20C	922.926635558423	23.642925375224433	946.5695609336474	1283.5383376594798	579.2745077445522	321.0748848444838	6.302750228810635	2.6489819802247596	9.134420621464688	4.491090138886805
EC-20P	3671	40	3711	3711	2349	1268	20	7	5	22
EC-21	14445.624142175602	196.19140823290775	14641.815550408512	16255.793472393681	8683.541725533776	5571.1266271411605	67.18179363660731	33.224134683378	53.9343828537829	36.615478326898256
EC-21A	1643.346863568135	21.455998274265887	1664.802861842401	2179.5033481039395	993.58010731909	626.60645172888	5.05205065748672	3.804255013167711	11.138858678555057	3.165140170955535
EC-21B	1042.09907835571	15.957853110948113	1058.0569314666582	1337.7038874892366	612.3746021621965	414.295347131422	3.6049366967503267	2.595554421660235	6.969544280383965	2.2590936632968712
EC-21C	1257.397024451636	25.370280474649405	1282.7673049262855	1584.746449119022	674.1886012225818	559.8823265012585	4.816432937792161	3.8643473570658036	11.341019417475728	3.304297015462064
EC-21D	416.10001566527575	9.256654181916575	425.35666984719234	530.1446047366097	235.59163474273345	173.5568293481821	1.862928836924479	1.116307552087042	2.558808869394323	1.4135063159543713
EC-21E	323.77466259819903	6.292840143540313	330.06750274173936	414.9702400047747	166.67989167331896	150.84955871052455	1.506233260468968	1.125209826990652	2.6969314900887054	0.9168376368071979
EC-21F	207.53211433861821	3.1443120009258188	210.67642633954404	251.5750491841222	120.28121745168383	83.39196852216179	0.7597500289318365	0.5303205647494503	1.9971646800138871	0.5716930910774216
EC-21G	429.89489330778883	5.7732928145163065	435.66818612230514	532.7555217898747	246.10968708022284	177.67954900794962	1.1448107286780735	1.0709519719891656	2.8804915108674107	1.0094030080817422
EC-21H	655.47948989024	11.940177232145327	667.4196671223854	857.3943719661033	425.7359838819485	213.86459619078192	4.434650489574742	2.1171879756679415	6.351563927003824	2.9755074252630527
EC-21P	8470	97	8567	8567	5209	3171	44	17	8	21
EC-22	18192.379202489956	317.3584060373561	18509.737608527314	20379.320359291407	10817.317228889495	7170.703652589999	76.12418662681628	29.5172091262561	50.0121082753237	48.704816982066305
EC-22A	724.1489350410417	10.927593405038213	735.0765284460798	964.1298825360884	397.7781453439004	315.99301231248234	2.1855186810076423	1.8281382677611095	4.522236767619587	1.8418836682705917
EC-22B	587.3223095753696	10.304679408718577	597.6269889840881	800.1524338574523	339.6694755672724	238.16246116184917	1.9543357499293852	1.4509462385839376	4.545311175972131	1.539779681762546
EC-22C	622.3623564574485	12.041585204161892	634.4039416616105	880.7994674037619	386.83792894222347	226.88206476550036	2.2447695453830425	1.394963931773748	3.158711431717567	1.8439178408503565
EC-22D	676.2585025794681	14.407410987205353	690.6659135666735	946.5347171042298	401.8172020925709	263.1387717623748	2.7262380843069263	1.5903055491790403	4.903442109968708	2.0825429810677907
EC-22E	290.96438683010024	5.127153886867906	296.0915407169681	402.2612976669551	162.17896479009318	123.65826815313915	1.334464710280688	0.913054801770997	2.2347495148241183	0.6448848599921028
EC-22F	241.17591799168494	4.619759433812562	245.7956774254975	323.8267796502587	131.21952458027866	105.9638198609921	0.8642927417563236	0.5965914500618871	1.7132882668443938	0.8184010917515631
EC-22G	624.8854502471523	15.136900924134967	640.0223511712873	874.7663872770255	334.62927143778205	277.7133032452181	2.746615087040619	1.8768536428110896	6.240919836664517	1.6784869976359338
EC-22H	1256.8786102676365	17.98827766400678	1274.8668879316433	1686.8044226093798	697.4192702291	538.9909510022496	4.0936778072573565	3.9143926478154287	8.904496252282426	3.5558223289315727
EC-22I	280.38273350005437	6.8050451234098075	287.18777862346417	392.04497118625636	139.7674459062738	135.2010003261933	0.9742742198543003	0.9519625964988583	2.788952919430249	0.699097531803849
EC-22P	12888	220	13108	13108	7826	4945	57	15	11	34
LK	317777.8235302719	5733.60562172726	323511.4291519992	378511.2728556003	203593.48303292954	109605.02995349358	1828.7843261852386	873.3995499413861	928.1964745350348	948.9351383168007
LK-1	110110.62461736807	2065.9676071396425	112176.59222450771	134229.30902022135	73144.02075125705	35291.16403513827	836.5437270126586	386.3032421250818	201.39295527037473	251.1999065646159
LK-11	34428.24136680542	672.6956480241034	35100.937014829535	51386.532297731974	22081.78560358844	11797.64672401444	237.30405718614713	154.295487997265	96.03528844070091	61.174205578426836
LK-1103	6297.822106062039	139.88449650435876	6437.706602566397	9508.587169416234	3885.529339075346	2347.108681018437	17.19177519498296	17.751219202444965	19.55323010916041	10.687861461667666
LK-1103050	3060.0148993985285	68.01150276310567	3128.026402161634	4562.444295179068	1885.218529600342	1143.6274234421273	8.474506152108203	7.397238420908009	9.910863127041798	5.386338656000977
LK-1103175	3237.8072066635104	71.87299374125311	3309.6802004047636	4946.142874237167	2000.3108094750041	1203.4812575763094	8.717269042874758	10.353980781536958	9.64236698211861	5.301522805666689
LK-1106	1109.520697804233	19.883247168561248	1129.403944972794	1600.725667363984	715.3708284860214	378.367541878166	5.858456755022511	3.568332750786438	3.5860856500440823	2.7694522841924596
LK-1106230	1109.520697804233	19.883247168561248	1129.403944972794	1600.725667363984	715.3708284860214	378.367541878166	5.858456755022511	3.568332750786438	3.5860856500440823	2.7694522841924596
LK-1109	1134.646371026936	21.316016045008553	1155.9623870719447	1669.4792275859882	765.2523517999056	346.2930634301562	8.836189350145414	7.685567030760868	3.555127935534298	3.024071480433739
LK-1109285	1134.646371026936	21.316016045008553	1155.9623870719447	1669.4792275859882	765.2523517999056	346.2930634301562	8.836189350145414	7.685567030760868	3.555127935534298	3.024071480433739
LK-1118	754.5738395005251	14.1840839638203	768.7579234643454	1145.2951637276237	468.592128496491	270.49103037471895	6.9897814997334455	3.1198303217144217	3.3814320730714993	1.9996367347957777
LK-1118180	479.1689157876809	7.6953051661788185	486.86422095385973	743.9446743956684	314.7393779038219	156.20352201656442	3.100467780202718	1.98318209364318	1.9482669159381945	1.1940990775105063
LK-1118230	275.4049237128442	6.488778797641481	281.8937025104857	401.3504893319555	153.85275059266914	114.28750835815453	3.8893137195307275	1.1366482280712418	1.433165157133305	0.8055376572852714
LK-1121	1335.3751240944289	25.880798073545357	1361.2559221679742	1974.5217006155083	931.903616175295	380.29961868009343	12.433696664850856	4.677252663893739	3.0791913370633783	2.9817485732322586
LK-1121205	1335.3751240944289	25.880798073545357	1361.2559221679742	1974.5217006155083	931.903616175295	380.29961868009343	12.433696664850856	4.677252663893739	3.0791913370633783	2.9817485732322586
LK-1124	1491.2656767053195	23.216762603932036	1514.4824393092515	2169.7313849262628	964.1964164882326	497.576049980071	15.873928237071642	7.06862063531789	3.5952467024461683	2.955414662180325
LK-1124100	1491.2656767053195	23.216762603932036	1514.4824393092515	2169.7313849262628	964.1964164882326	497.576049980071	15.873928237071642	7.06862063531789	3.5952467024461683	2.955414662180325
LK-1127	11559.92025011409	238.28285409088437	11798.203104204973	17856.134154218784	7197.028862201229	4146.734810111385	98.46247044807374	66.89326249711165	34.22034667685314	16.580498179437306
LK-1127045	1970.2806493998175	35.22436140124268	2005.50501080106	2969.0654187916175	1189.5786361713026	751.414983408681	13.473175511658464	7.079126116295125	5.48061376745429	3.254114424425985
LK-1127090	4619.293954134816	91.07128488350828	4710.365239018324	7308.47061190154	2836.870524121283	1694.1238798873487	35.43860868293039	35.63658973702498	13.46271167843166	3.761640027797081
LK-1127100	4970.345646579455	111.9872078061334	5082.332854385589	7578.598123525628	3170.5797019086426	1701.195946815355	49.55068625348488	24.17754664379155	15.277021230967188	9.564743727214239
LK-1130	3407.856950158495	55.84265191879679	3463.6996020772913	5029.567579415931	2180.682842112363	1162.6003574559925	29.649355904768328	17.735044176165104	10.095332838740136	7.094017670466042
LK-1130075	3407.856950158495	55.84265191879679	3463.6996020772913	5029.567579415931	2180.682842112363	1162.6003574559925	29.649355904768328	17.735044176165104	10.095332838740136	7.094017670466042
LK-1131	4147.726624505267	88.61084120369401	4236.337465708961	5968.894195129103	2863.7185726551215	1226.2661508177498	27.272558792117774	15.084821896006535	8.291657068665844	7.092863275605722
LK-1131065	4147.726624505267	88.61084120369401	4236.337465708961	5968.894195129103	2863.7185726551215	1226.2661508177498	27.272558792117774	15.084821896006535	8.291657068665844	7.092863275605722
LK-1133	2150.971981221773	30.077989065842644	2181.049970287616	2978.299340385073	1382.2175481340623	745.6479617304493	8.524126455906822	7.123734252436416	3.866300213929166	3.5923104349893036
LK-1133210	2150.971981221773	30.077989065842644	2181.049970287616	2978.299340385073	1382.2175481340623	745.6479617304493	8.524126455906822	7.123734252436416	3.866300213929166	3.5923104349893036
LK-1136	1038.5617456123182	15.515907385659293	1054.0776529979773	1485.2967149474782	727.2930979643766	296.26145853722187	6.211717883473609	3.587802570626998	2.811337835192797	2.396330821426241
LK-1136365	1038.5617456123182	15.515907385659293	1054.0776529979773	1485.2967149474782	727.2930979643766	296.26145853722187	6.211717883473609	3.587802570626998	2.811337835192797	2.396330821426241
LK-12	11465.478791590112	174.67524809227868	11640.154039682393	15924.943393338632	7355.343057474776	3960.2927893884043	49.16936299130556	38.090350352250375	38.94472687632109	23.63850450705727
LK-1203	729.1723138402657	10.210129734901784	739.3824435751675	1081.240663871222	424.61259638655935	296.92559942590196	1.784424776270614	2.307677154274779	2.4686778859683685	1.073338211290595
LK-1203195	729.1723138402657	10.210129734901784	739.3824435751675	1081.240663871222	424.61259638655935	296.92559942590196	1.784424776270614	2.307677154274779	2.4686778859683685	1.073338211290595
LK-1206	706.1170865765249	8.932040507768583	715.0491270842936	951.3760321856706	443.6660305918941	254.69754859941503	1.9021938118396056	1.9332078413804688	2.594840471585549	1.3232652604101605
LK-1206395	706.1170865765249	8.932040507768583	715.0491270842936	951.3760321856706	443.6660305918941	254.69754859941503	1.9021938118396056	1.9332078413804688	2.594840471585549	1.3232652604101605
LK-1209	552.8985607304135	7.7135268797508925	560.6120876101644	714.836269875376	326.5269431548395	220.17854551346628	1.5668101474494	1.381388828224619	2.1787005008911775	1.0661725855424913
LK-1209615	552.8985607304135	7.7135268797508925	560.6120876101644	714.836269875376	326.5269431548395	220.17854551346628	1.5668101474494	1.381388828224619	2.1787005008911775	1.0661725855424913
LK-1212	371.88199659739945	8.425774699234415	380.30777129663386	521.2501215214485	234.75630088710656	131.6017438327865	1.573277433467007	1.2120063191153239	1.4450844574067323	1.2935836675173167
LK-1212745	371.88199659739945	8.425774699234415	380.30777129663386	521.2501215214485	234.75630088710656	131.6017438327865	1.573277433467007	1.2120063191153239	1.4450844574067323	1.2935836675173167
LK-1215	540.4277719521564	7.327834195961442	547.7556061481177	732.7176991100818	345.3693693188509	187.62377264749256	2.4563031665834876	1.9141091565684034	2.0701953109666853	0.9940223516943212
LK-1215605	540.4277719521564	7.327834195961442	547.7556061481177	732.7176991100818	345.3693693188509	187.62377264749256	2.4563031665834876	1.9141091565684034	2.0701953109666853	0.9940223516943212
LK-1218	1780.6584816977638	26.60024497934767	1807.2587266771116	2467.1871471300383	1078.2331405782652	682.9223415467882	5.2796581683520865	6.174026491952714	5.193106395100413	2.856208517305227
LK-1218230	1780.6584816977638	26.60024497934767	1807.2587266771116	2467.1871471300383	1078.2331405782652	682.9223415467882	5.2796581683520865	6.174026491952714	5.193106395100413	2.856208517305227
LK-1221	1123.0237543481821	18.50888493010654	1141.5326392782886	1578.44614208941	716.4447079956927	393.53685223872446	4.314954768981893	3.8283057348861904	2.465688439418224	2.4332451704785107
LK-1221285	1123.0237543481821	18.50888493010654	1141.5326392782886	1578.44614208941	716.4447079956927	393.53685223872446	4.314954768981893	3.8283057348861904	2.465688439418224	2.4332451704785107
LK-1224	932.3650280522293	12.353817278554336	944.7188453307837	1294.9070102748562	660.2070805951424	259.12067264642053	5.196856329078703	3.172274583010821	2.772516403850921	1.8956274947259786
LK-1224505	932.3650280522293	12.353817278554336	944.7188453307837	1294.9070102748562	660.2070805951424	259.12067264642053	5.196856329078703	3.172274583010821	2.772516403850921	1.8956274947259786
LK-1227	536.7203940919809	8.106638959991486	544.8270330519724	699.5839125783451	395.23099973674925	132.72813478438644	2.846838470457104	1.5680447190218274	3.014299556954581	1.3320768244117467
LK-1227755	536.7203940919809	8.106638959991486	544.8270330519724	699.5839125783451	395.23099973674925	132.72813478438644	2.846838470457104	1.5680447190218274	3.014299556954581	1.3320768244117467
LK-1230	633.4567059511055	9.176390376935814	642.6330963280412	851.118145514756	414.377000746729	210.83471315866367	2.413168403623259	1.6087789357488393	2.9952923606376416	1.2277523457030615
LK-1230665	633.4567059511055	9.176390376935814	642.6330963280412	851.118145514756	414.377000746729	210.83471315866367	2.413168403623259	1.6087789357488393	2.9952923606376416	1.2277523457030615
LK-1233	1138.1808722603498	17.446400554427235	1155.627272814777	1608.3974405867687	762.3617926480638	359.6680415050389	5.099464823709464	3.8532933555360906	4.11564524357259	3.0826346844288723
LK-1233460	1138.1808722603498	17.446400554427235	1155.627272814777	1608.3974405867687	762.3617926480638	359.6680415050389	5.099464823709464	3.8532933555360906	4.11564524357259	3.0826346844288723
LK-1236	1139.3654388047094	18.98426521235774	1158.349704017067	1613.476827412461	734.6291585055956	388.4552093724288	7.098464383751155	3.858758255120541	3.115895703332629	2.2079525844807373
LK-1236185	1139.3654388047094	18.98426521235774	1158.349704017067	1613.476827412461	734.6291585055956	388.4552093724288	7.098464383751155	3.858758255120541	3.115895703332629	2.2079525844807373
LK-1239	1281.2103866870327	20.88929978294075	1302.0996864699734	1810.4059811881984	818.9279363292869	441.9996141168904	7.63694830774178	5.27847897740976	4.514784146635582	2.852624809068253
LK-1239245	1281.2103866870327	20.88929978294075	1302.0996864699734	1810.4059811881984	818.9279363292869	441.9996141168904	7.63694830774178	5.27847897740976	4.514784146635582	2.852624809068253
LK-13	4039.9044589725263	61.5967110232606	4101.501169995787	5583.83332915072	2487.892090193842	1494.2245217354273	16.070306835205876	11.917403775566374	18.412939953352744	11.387196479131806
LK-1303	884.2020126304743	12.768360099694545	896.9703727301688	1240.1927552798757	594.8089312819744	277.4140884133201	4.708505893596687	2.7420122556827766	2.298858759814853	2.22961602608549
LK-1303360	884.2020126304743	12.768360099694545	896.9703727301688	1240.1927552798757	594.8089312819744	277.4140884133201	4.708505893596687	2.7420122556827766	2.298858759814853	2.22961602608549
LK-1310	552.3717326318307	8.73715173980629	561.1088843716369	730.0677747219897	338.0865239746502	205.17307186416357	2.4561520985292358	1.987420782016023	3.2904938419227547	1.378070070548846
LK-1310155	552.3717326318307	8.73715173980629	561.1088843716369	730.0677747219897	338.0865239746502	205.17307186416357	2.4561520985292358	1.987420782016023	3.2904938419227547	1.378070070548846
LK-1318	176.5707376584898	2.5197268092893554	179.09046446777916	235.09132499673214	109.8562916648512	64.15945928281991	0.7133349309398282	0.5072001219990414	0.8543745370572088	0.48007712082262205
LK-1318220	176.5707376584898	2.5197268092893554	179.09046446777916	235.09132499673214	109.8562916648512	64.15945928281991	0.7133349309398282	0.5072001219990414	0.8543745370572088	0.48007712082262205
LK-1321	727.8955066392916	11.178399577933016	739.0739062172247	1040.0724696639354	451.1067816756822	267.23474297773345	2.7193953763324665	2.045562893701413	2.8517553282778523	1.9372683875642793
LK-1321435	727.8955066392916	11.178399577933016	739.0739062172247	1040.0724696639354	451.1067816756822	267.23474297773345	2.7193953763324665	2.045562893701413	2.8517553282778523	1.9372683875642793
LK-1324	351.3326746237172	3.8327200868041875	355.16539471052135	486.9238584218853	211.17126247961738	136.392570725409	0.6678224393673963	0.7839654723008564	1.4285593050815608	0.8884942019409707
LK-1324410	351.3326746237172	3.8327200868041875	355.16539471052135	486.9238584218853	211.17126247961738	136.392570725409	0.6678224393673963	0.7839654723008564	1.4285593050815608	0.8884942019409707
LK-1330	294.80157801247543	5.575885050190712	300.3774630626661	427.5823430593614	179.9543533040497	110.27446538975256	1.077826583864616	0.8964102281646311	1.5260316979469315	1.0724908086969693
LK-1330285	294.80157801247543	5.575885050190712	300.3774630626661	427.5823430593614	179.9543533040497	110.27446538975256	1.077826583864616	0.8964102281646311	1.5260316979469315	1.0724908086969693
LK-1333	702.2394499676506	11.319111710513127	713.5585616781636	925.6306235704717	396.93133708162094	294.6194698329673	2.5218746298034427	1.9207300959549476	4.120039366132368	2.125998961171507
LK-1333055	702.2394499676506	11.319111710513127	713.5585616781636	925.6306235704717	396.93133708162094	294.6194698329673	2.5218746298034427	1.9207300959549476	4.120039366132368	2.125998961171507
LK-1339	350.49076680859645	5.6653559490293715	356.15612275762584	498.272179436469	205.97660873139597	138.95665324926128	1.2053948827722065	1.0341019257466826	2.0428271171192134	1.2751809023011238
LK-1339300	350.49076680859645	5.6653559490293715	356.15612275762584	498.272179436469	205.97660873139597	138.95665324926128	1.2053948827722065	1.0341019257466826	2.0428271171192134	1.2751809023011238
LK-2	45479.18635136277	907.0727956890712	46386.25914705184	51012.88250066762	26703.506958390102	18114.11957996656	253.19402169593053	104.70139666255488	190.98772790705286	112.67666674056748
LK-21	9344.872066267932	254.3884235755963	9599.260489843527	12492.553118982916	5253.1548525123635	3930.7885644178978	49.25666727530363	30.040407735851474	60.81024848198029	20.821325844533757
LK-2115	935.0467313675576	35.205169000141424	970.251900367699	1224.9779203790129	491.89207679253286	426.10614658464146	3.729361122896337	3.5588760429925044	7.437411610804695	2.3228592136897186
LK-2115070	935.0467313675576	35.205169000141424	970.251900367699	1224.9779203790129	491.89207679253286	426.10614658464146	3.729361122896337	3.5588760429925044	7.437411610804695	2.3228592136897186
LK-2121	283.92048371841645	7.147088231320092	291.06757194973653	342.1307931360627	183.83721118767733	95.3960005404675	0.689069044723686	0.769193352249696	2.219443318470477	1.0095662748277259
LK-2121240	283.92048371841645	7.147088231320092	291.06757194973653	342.1307931360627	183.83721118767733	95.3960005404675	0.689069044723686	0.769193352249696	2.219443318470477	1.0095662748277259
LK-2124	115.14729495035554	2.816053347314612	117.96334829767017	148.65157125536587	64.47185175475964	48.40007209096569	0.41452305272471085	0.4055116820133041	1.0723531146574041	0.3829832552347872
LK-2124470	115.14729495035554	2.816053347314612	117.96334829767017	148.65157125536587	64.47185175475964	48.40007209096569	0.41452305272471085	0.4055116820133041	1.0723531146574041	0.3829832552347872
LK-2127	1436.0761784843	35.98512630833399	1472.061304792634	1894.9614385771622	803.923034547887	607.286456283938	7.922719760761785	4.06122609585268	9.487290469819785	3.395451326040765
LK-2127400	1436.0761784843	35.98512630833399	1472.061304792634	1894.9614385771622	803.923034547887	607.286456283938	7.922719760761785	4.06122609585268	9.487290469819785	3.395451326040765
LK-2130	1152.5502033044763	26.168889521589424	1178.7190928260657	1599.401208260301	640.5352201649569	492.1587643358572	9.61247586593471	3.529356810477521	4.935360743106777	1.7790253841431405
LK-2130320	1152.5502033044763	26.168889521589424	1178.7190928260657	1599.401208260301	640.5352201649569	492.1587643358572	9.61247586593471	3.529356810477521	4.935360743106777	1.7790253841431405
LK-2133	1259.5175146757672	30.141708379166232	1289.6592230549336	1720.1050789558094	691.357214559121	544.3719936933842	10.639778682475187	3.9565861970198597	6.574313960698731	2.6176275830683515
LK-2133285	812.1231646815434	20.328358808524314	832.4515234900676	1127.4742402635225	430.2429148171209	365.3176933737723	8.996083314921565	2.719746118464659	3.4171169180709824	1.4296101391929619
LK-2133420	447.3943499942239	9.81334957064192	457.20769956486583	592.6308386922869	261.11429974200007	179.05430031961185	1.6436953675536217	1.2368400785552005	3.1571970426277485	1.1880174438753899
LK-2134	218.05317324185248	3.4554326610279764	221.50860590288045	290.48358668007336	115.54646004613474	99.33199266575974	0.7886674158632518	0.6349441059916011	1.3434080558348613	0.40770095226829123
LK-2134285	218.05317324185248	3.4554326610279764	221.50860590288045	290.48358668007336	115.54646004613474	99.33199266575974	0.7886674158632518	0.6349441059916011	1.3434080558348613	0.40770095226829123
LK-2136	398.67794052458333	8.580040932969903	407.2579814575532	536.9874654569119	230.56793081007666	161.87248531034547	2.0209946523055446	0.9461929508521414	2.0761126882775143	1.1942241127260036
LK-2136475	398.67794052458333	8.580040932969903	407.2579814575532	536.9874654569119	230.56793081007666	161.87248531034547	2.0209946523055446	0.9461929508521414	2.0761126882775143	1.1942241127260036
LK-2139	271.05081826788694	6.041251521572517	277.09206978945946	362.2896983905144	154.70078896352734	111.5042423695956	1.37446463189216	0.9908931067129525	1.8347504621072088	0.6456787340516659
LK-2139620	271.05081826788694	6.041251521572517	277.09206978945946	362.2896983905144	154.70078896352734	111.5042423695956	1.37446463189216	0.9908931067129525	1.8347504621072088	0.6456787340516659
LK-2148	423.6051980617397	10.267662905357325	433.87286096709704	561.6110602826066	215.19728236928603	201.51821354749077	1.1928772322184948	1.3266578563925318	3.5451865406119754	0.8249805157398936
LK-2148145	423.6051980617397	10.267662905357325	433.87286096709704	561.6110602826066	215.19728236928603	201.51821354749077	1.1928772322184948	1.3266578563925318	3.5451865406119754	0.8249805157398936
LK-2151	1773.9143144399256	53.99655292321183	1827.9108673631376	2367.203211224166	1047.2638525618736	697.703490921186	6.838146137913309	5.987806721799737	12.400783151656261	3.720234945496878
LK-2151225	1773.9143144399256	53.99655292321183	1827.9108673631376	2367.203211224166	1047.2638525618736	697.703490921186	6.838146137913309	5.987806721799737	12.400783151656261	3.720234945496878
LK-2157	1077.3122152310696	34.58344784359104	1111.8956630746607	1443.7500863849314	613.8619287545301	445.1387060742669	4.033589675594449	3.8731628134969425	7.883834365934605	2.5209935472465306
LK-2157145	1077.3122152310696	34.58344784359104	1111.8956630746607	1443.7500863849314	613.8619287545301	445.1387060742669	4.033589675594449	3.8731628134969425	7.883834365934605	2.5209935472465306
LK-22	1342.0585329806315	37.35139731088154	1379.409930291513	1841.1306799036024	807.8644843499624	504.65776510036045	7.517505914498244	4.1086139637904315	13.358391890608416	4.551771761411682
LK-2212	434.71016153519514	10.075468405530705	444.78562994072587	593.4022441583825	261.6926701296586	164.09607185029637	1.8865588989779716	1.2922582934391234	4.160104238771937	1.582498124051119
LK-2212220	434.71016153519514	10.075468405530705	444.78562994072587	593.4022441583825	261.6926701296586	164.09607185029637	1.8865588989779716	1.2922582934391234	4.160104238771937	1.582498124051119
LK-2227	77.1790856792729	1.730265173435	78.9093508527079	93.60213772679306	50.33007681746491	25.10138316823819	0.2642656953852787	0.22954465511568006	0.9779759675936958	0.2758393754751449
LK-2227195	77.1790856792729	1.730265173435	78.9093508527079	93.60213772679306	50.33007681746491	25.10138316823819	0.2642656953852787	0.22954465511568006	0.9779759675936958	0.2758393754751449
LK-2233	830.1692857661636	25.545663731915834	855.7149494980795	1154.126298018427	495.8417374028389	315.46031008182587	5.366681320134994	2.5868110152356283	8.220311684242784	2.6934342618854186
LK-2233105	639.1470787633385	18.991019437762937	658.1380982011015	888.74333423108	382.4576093316121	242.5939801443205	4.365054747067619	1.9097114518420832	5.744290795620234	2.076432292875916
LK-2233365	191.0222070028251	6.554644294152898	197.576851296978	265.38296378734697	113.38412807122678	72.86632993750536	1.0016265730673743	0.677099563393545	2.4760208886225494	0.6170019690095027
LK-23	4251.255752114207	172.3329748025933	4423.588726916801	5695.198701781095	2395.487621527778	1718.6732504483014	18.41984850612863	15.552374962912976	87.8190875344642	15.30356913462206
LK-2303	1204.0525004941687	46.53737892864203	1250.5898794228108	1606.0328523423602	621.0809250840088	555.5170587072544	3.8616722672464916	3.946234433682546	15.644000790670093	4.0026092113065825
LK-2303480	1204.0525004941687	46.53737892864203	1250.5898794228108	1606.0328523423602	621.0809250840088	555.5170587072544	3.8616722672464916	3.946234433682546	15.644000790670093	4.0026092113065825
LK-2306	356.94367883607447	9.911666365443702	366.85534520151816	445.29109434303274	188.97309325863006	161.69539580697634	1.335848545093078	1.2616347370323515	2.8860925356949214	0.7916139526477499
LK-2306655	356.94367883607447	9.911666365443702	366.85534520151816	445.29109434303274	188.97309325863006	161.69539580697634	1.335848545093078	1.2616347370323515	2.8860925356949214	0.7916139526477499
LK-2309	745.9474504911898	22.96273195072509	768.9101824419148	977.4676438484329	403.7096522688289	325.12435677530016	3.5064712303134256	2.9479182909714643	7.897317947918291	2.7617339778574768
LK-2309625	745.9474504911898	22.96273195072509	768.9101824419148	977.4676438484329	403.7096522688289	325.12435677530016	3.5064712303134256	2.9479182909714643	7.897317947918291	2.7617339778574768
LK-2315	1944.3121222927741	92.92119755778248	2037.2333198505567	2666.407111247269	1181.7239509163103	676.3364391587705	9.715856463475637	7.396587501226614	61.391676260180894	7.74761199281025
LK-2315335	1944.3121222927741	92.92119755778248	2037.2333198505567	2666.407111247269	1181.7239509163103	676.3364391587705	9.715856463475637	7.396587501226614	61.391676260180894	7.74761199281025
LK-3	37374.517137464485	636.4902067728731	38011.007344237354	42152.941754836254	24919.562437808978	11822.210220310337	224.1223760811704	117.06744651186091	88.37357576079637	203.18108099133883
LK-31	4117.576527514829	61.493364095798654	4179.069891610627	5846.945330815093	2513.880217480073	1550.4942021745806	13.33153747895323	10.203407493713767	16.84890042703438	12.81826246047387
LK-3106	499.6986000711828	6.306353066793213	506.00495313797603	739.7436232055996	291.0508067386404	203.26637204887885	0.9921995491754656	1.3958061454502313	1.8162296832364455	1.1771859058013998
LK-3106255	499.6986000711828	6.306353066793213	506.00495313797603	739.7436232055996	291.0508067386404	203.26637204887885	0.9921995491754656	1.3958061454502313	1.8162296832364455	1.1771859058013998
LK-3115	640.6516105146242	9.59735842883342	650.2489689434576	891.0147834996512	399.9478746028602	232.75766942476085	1.9865166217507726	1.5395503818568488	2.7811232704510815	1.6388762129443875
LK-3115005	640.6516105146242	9.59735842883342	650.2489689434576	891.0147834996512	399.9478746028602	232.75766942476085	1.9865166217507726	1.5395503818568488	2.7811232704510815	1.6388762129443875
LK-3124	315.1430147609328	5.750309325473445	320.8933240864062	403.64565092324784	184.63434182632062	126.06154985853777	0.8525010048152322	0.9339501454026747	1.5312438430439201	1.129428082812537
LK-3124265	315.1430147609328	5.750309325473445	320.8933240864062	403.64565092324784	184.63434182632062	126.06154985853777	0.8525010048152322	0.9339501454026747	1.5312438430439201	1.129428082812537
